"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"R-HSA-977606","Regulation of Complement cascade","10/614","42/10634",0.238095238095238,4.12362339072437,5.02079578374149,0.000104611685526711,0.00237190984939134,0.0020787499272225,"C1R/C3/CLU/SERPING1/C1S/CFH/C7/CD81/PROS1/CR2",10,"adjacent_vs_healthy_up","Reactome"
"R-HSA-418594","G alpha (i) signalling events","34/614","299/10634",0.11371237458194,1.96940943209177,4.20887304851973,0.000113508835126393,0.00252216631650845,0.00221043521035607,"C3/GAL/RGS1/ACKR3/ADCY3/S1PR3/CCL21/CXCR4/ITPR1/PDE1A/GNG11/CXCL12/RGS5/ADCY4/APLNR/AGT/S1PR2/ANXA1/NBEA/CXCL2/P2RY14/CXCL1/CCL20/SAA1/CXCL11/CXCL3/PENK/GPR183/CXCL13/INSL5/NPY/CCL19/CXCL10/PYY",34,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9855142","Cellular responses to mechanical stimuli","16/614","99/10634",0.161616161616162,2.79906557430987,4.45169654350677,0.000160214983413939,0.00349017346221345,0.00305879999293898,"CDH5/PECAM1/FN1/HSPG2/TLN1/ADCY3/NFKBIA/RAMP2/GNG11/ADCY4/SPP1/ITGA5/ADM/FYN/CACNA1H/VCL",16,"adjacent_vs_healthy_up","Reactome"
"R-HSA-977068","Termination of O-glycan biosynthesis","7/614","22/10634",0.318181818181818,5.51066034942256,5.24241113814048,0.000164428331958067,0.00351307455395024,0.00307887058828365,"ST3GAL2/MUC5B/MUC4/MUC12/MUC1/ST3GAL4/MUC17",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-2173789","TGF-beta receptor signaling activates SMADs","10/614","45/10634",0.222222222222222,3.84871516467608,4.74030233756209,0.000193876180784593,0.0040640837141827,0.00356177690617177,"TGFBR3/LTBP1/FBN1/LTBP2/PPP1R15A/LTBP4/LTBP3/TGFBR2/ITGA8/PMEPA1",10,"adjacent_vs_healthy_up","Reactome"
"R-HSA-8874081","MET activates PTK2 signaling","8/614","30/10634",0.266666666666667,4.61845819761129,4.91278274884348,0.00022217480418947,0.00453885584198093,0.0039778688273555,"LAMC1/FN1/COL1A2/LAMB2/COL5A1/LAMA2/COL1A1/COL3A1",8,"adjacent_vs_healthy_up","Reactome"
"R-HSA-112409","RAF-independent MAPK1/3 activation","7/614","23/10634",0.304347826086957,5.2710664211868,5.07575110527842,0.000224695833761432,0.00453885584198093,0.0039778688273555,"DUSP1/DUSP6/PTPN11/DUSP4/IL6ST/PEA15/DUSP2",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-187037","Signaling by NTRK1 (TRKA)","17/614","113/10634",0.150442477876106,2.60554610705947,4.24728814124193,0.000247199497601153,0.00490426146133716,0.00429811156543358,"EGR1/FOS/DUSP6/JUNB/CHD4/TRIB1/DUSP4/FOSB/SGK1/RRAD/F3/ID1/ID4/IRS2/IRS1/SHC2/DNM3",17,"adjacent_vs_healthy_up","Reactome"
"R-HSA-1169410","Antiviral mechanism by IFN-stimulated genes","19/614","137/10634",0.138686131386861,2.40193537649492,4.08821673444301,0.000321755549789211,0.0062714108037862,0.00549628593822752,"TUBB3/RANBP2/TUBA1A/TUBB6/FLNA/TUBB2B/EIF2AK2/HERC5/MX1/MX2/IFIT1/USP18/ISG15/TUBB2A/OAS3/OAS2/UBE2L6/RIGI/HSPA2",19,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9926550","Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition","5/614","12/10634",0.416666666666667,7.21634093376765,5.33335548136237,0.000355876116781527,0.00681686837490132,0.00597432682437228,"PXDN/SERPINE1/ZEB1/MITF/CDH2",5,"adjacent_vs_healthy_up","Reactome"
