gene_symbol,reference_model,adjusted_model,unadjusted_log2fc,adjusted_log2fc,effect_difference,unadjusted_fdr,adjusted_fdr,effect_direction_agreement,reference_significant,adjusted_significant,significance_retained,lost_significance,gained_significance,changed_direction
LTA4H,U0_unadjusted,U2_age_sex_location_adjusted,-0.297704067147013,-0.302821908062734,-0.005117840915721039,2.9834837902023803e-09,9.65823189140233e-09,True,False,False,False,False,False,False
HSDL2,U0_unadjusted,U2_age_sex_location_adjusted,-0.445463488628124,-0.391347110511016,0.05411637811710801,2.9870121600064802e-09,9.07360634061469e-07,True,False,False,False,False,False,False
PRKAR2A,U0_unadjusted,U2_age_sex_location_adjusted,-0.376067288417001,-0.400958483302765,-0.024891194885764023,2.99522816604271e-09,5.8163330167386805e-09,True,False,False,False,False,False,False
UQCC1,U0_unadjusted,U2_age_sex_location_adjusted,-0.342863530642444,-0.320167097081511,0.022696433560933038,3.0116306824822404e-09,3.68921345776992e-07,True,False,False,False,False,False,False
ZNF606,U0_unadjusted,U2_age_sex_location_adjusted,-0.248585639019179,-0.229244744912387,0.01934089410679199,3.0152483768105203e-09,4.93463129124743e-07,True,False,False,False,False,False,False
GCNT1,U0_unadjusted,U2_age_sex_location_adjusted,-0.528294307362078,-0.50151434571351,0.026779961648568107,3.0245780162463704e-09,7.07088108435303e-08,True,True,True,True,False,False,False
SLC44A3,U0_unadjusted,U2_age_sex_location_adjusted,-0.690789687842243,-0.631116878157613,0.05967280968463007,3.03772592640618e-09,6.00117919553696e-07,True,True,True,True,False,False,False
ACAP2,U0_unadjusted,U2_age_sex_location_adjusted,-0.363721827670688,-0.324946049351093,0.038775778319595,3.0393372016307e-09,3.41499950910674e-07,True,False,False,False,False,False,False
NDFIP2,U0_unadjusted,U2_age_sex_location_adjusted,-0.500989485549321,-0.480666230796538,0.020323254752783015,3.0865221619300302e-09,1.84050024968372e-07,True,True,False,False,True,False,False
SLC35A2,U0_unadjusted,U2_age_sex_location_adjusted,-0.279722918306563,-0.284393036017637,-0.004670117711074007,3.09762707977232e-09,3.73485699777587e-08,True,False,False,False,False,False,False
TMEM65,U0_unadjusted,U2_age_sex_location_adjusted,-0.367760723622906,-0.336411425735164,0.03134929788774199,3.1354643791056402e-09,4.18624285756439e-07,True,False,False,False,False,False,False
CRABP1,U0_unadjusted,U2_age_sex_location_adjusted,0.744272411809259,0.752258837608477,0.007986425799218044,3.1354643791056402e-09,4.43916731915685e-08,True,True,True,True,False,False,False
TLK2,U0_unadjusted,U2_age_sex_location_adjusted,0.190202125678668,0.181314765445179,-0.008887360233489017,3.14391740028813e-09,1.63078992576619e-07,True,False,False,False,False,False,False
SERTAD2,U0_unadjusted,U2_age_sex_location_adjusted,0.211196947377612,0.230897357575778,0.019700410198166013,3.14950933687385e-09,3.08903241711773e-09,True,False,False,False,False,False,False
TIGD5,U0_unadjusted,U2_age_sex_location_adjusted,-0.286122239625873,-0.274469989194878,0.011652250430995048,3.2176656687887702e-09,2.02089119056939e-07,True,False,False,False,False,False,False
IL6ST,U0_unadjusted,U2_age_sex_location_adjusted,0.537662462948645,0.552291854042544,0.014629391093899047,3.25583511328961e-09,2.65845697855307e-08,True,True,True,True,False,False,False
TMEM223,U0_unadjusted,U2_age_sex_location_adjusted,-0.32536766242727,-0.315464121278477,0.009903541148792994,3.2569339902933902e-09,6.67138455169537e-08,True,False,False,False,False,False,False
CASP7,U0_unadjusted,U2_age_sex_location_adjusted,-0.642770666949462,-0.6202086541404,0.022562012809062004,3.3067138524346904e-09,1.18949167211059e-07,True,True,True,True,False,False,False
SMARCD3,U0_unadjusted,U2_age_sex_location_adjusted,0.410625417524055,0.376583337776076,-0.034042079747979015,3.3277585433153504e-09,5.86507285541104e-07,True,False,False,False,False,False,False
SERPINA5,U0_unadjusted,U2_age_sex_location_adjusted,0.434090346425058,0.392011945958167,-0.042078400466890986,3.3473245123010204e-09,6.13604726756664e-07,True,False,False,False,False,False,False
TRIM2,U0_unadjusted,U2_age_sex_location_adjusted,-0.411483771509355,-0.407315681369986,0.004168090139368974,3.3565214473553704e-09,8.66049797218282e-08,True,False,False,False,False,False,False
RPAP2,U0_unadjusted,U2_age_sex_location_adjusted,-0.268010773768929,-0.250916755913456,0.017094017855472987,3.3587561146277103e-09,3.49649760391449e-07,True,False,False,False,False,False,False
EXOC1,U0_unadjusted,U2_age_sex_location_adjusted,-0.318286971647505,-0.290556806707858,0.02773016493964703,3.38069799265812e-09,4.92700318404521e-07,True,False,False,False,False,False,False
EXOSC6,U0_unadjusted,U2_age_sex_location_adjusted,0.358074671946068,0.381431771067322,0.023357099121254,3.3943943031110904e-09,1.01884420361861e-08,True,False,False,False,False,False,False
GMNN,U0_unadjusted,U2_age_sex_location_adjusted,-0.561935004200503,-0.530874263443308,0.031060740757195004,3.4056288465435704e-09,1.87254723411482e-07,True,True,True,True,False,False,False
CPPED1,U0_unadjusted,U2_age_sex_location_adjusted,-0.430524353955833,-0.444889258985103,-0.014364905029270014,3.4104296494600104e-09,1.25106032064627e-08,True,False,False,False,False,False,False
NUP43,U0_unadjusted,U2_age_sex_location_adjusted,-0.171342997124963,-0.183122107925433,-0.011779110800469977,3.4139679036056705e-09,7.3612780752493605e-09,True,False,False,False,False,False,False
PAQR3,U0_unadjusted,U2_age_sex_location_adjusted,-0.215405653044105,-0.243941473936394,-0.02853582089228901,3.4628486170871703e-09,8.81038672106834e-10,True,False,False,False,False,False,False
SYNJ2,U0_unadjusted,U2_age_sex_location_adjusted,-0.200018789576238,-0.190712143293509,0.009306646282729009,3.4788708847638702e-09,2.28012778021991e-07,True,False,False,False,False,False,False
NUDT16L2P,U0_unadjusted,U2_age_sex_location_adjusted,-0.347246599042926,-0.370434151343682,-0.02318755230075603,3.4966205630318704e-09,7.82522808512583e-09,True,False,False,False,False,False,False
HIBADH,U0_unadjusted,U2_age_sex_location_adjusted,-0.358426357885118,-0.36891903428334,-0.01049267639822199,3.5115849877608304e-09,2.7987139402605e-08,True,False,False,False,False,False,False
TMEM182,U0_unadjusted,U2_age_sex_location_adjusted,-0.205895301272704,-0.207781680904226,-0.001886379631521995,3.5462621131482703e-09,4.48375819052325e-08,True,False,False,False,False,False,False
RILP,U0_unadjusted,U2_age_sex_location_adjusted,-0.380538548186797,-0.34502837363887,0.03551017454792699,3.5493994512444502e-09,4.331908643387e-07,True,False,False,False,False,False,False
PELP1,U0_unadjusted,U2_age_sex_location_adjusted,0.28553497779907,0.272228356829784,-0.013306620969285976,3.5760766659592e-09,1.36752292651502e-07,True,False,False,False,False,False,False
SPTLC1,U0_unadjusted,U2_age_sex_location_adjusted,-0.234062937652974,-0.245678137034908,-0.011615199381934005,3.5897549001150404e-09,1.11840779269948e-08,True,False,False,False,False,False,False
MAP1A,U0_unadjusted,U2_age_sex_location_adjusted,0.963463333220788,0.859063990758563,-0.10439934246222504,3.6213300401113403e-09,1.13259294505292e-06,True,True,True,True,False,False,False
CHMP4C,U0_unadjusted,U2_age_sex_location_adjusted,-0.752209373853111,-0.732755424446217,0.019453949406894044,3.6450890209826704e-09,1.13016088581247e-07,True,True,True,True,False,False,False
ADIPOQ,U0_unadjusted,U2_age_sex_location_adjusted,1.16813500940581,1.15625444943085,-0.01188055997496007,3.6533968688497703e-09,6.06760571378876e-08,True,True,True,True,False,False,False
SH3RF3,U0_unadjusted,U2_age_sex_location_adjusted,0.524152253805254,0.509205838354918,-0.014946415450336037,3.6542649510042503e-09,1.39929157943389e-07,True,True,True,True,False,False,False
ERLN,U0_unadjusted,U2_age_sex_location_adjusted,-0.85750646956413,-0.76945701162729,0.08804945793684005,3.67388976045924e-09,9.83768684310399e-07,True,True,True,True,False,False,False
SHFL,U0_unadjusted,U2_age_sex_location_adjusted,0.456353021914022,0.502769320958592,0.04641629904456995,3.70937043355041e-09,1.3899048185235e-09,True,False,True,False,False,True,False
NFIA,U0_unadjusted,U2_age_sex_location_adjusted,0.600505046228249,0.545175961321835,-0.05532908490641397,3.73510761519103e-09,7.79389549829959e-07,True,True,True,True,False,False,False
POLR3B,U0_unadjusted,U2_age_sex_location_adjusted,0.308726250969177,0.30303831060764,-0.0056879403615369695,3.7388099323941805e-09,7.45453993616766e-08,True,False,False,False,False,False,False
TMEM184B,U0_unadjusted,U2_age_sex_location_adjusted,0.165288696241705,0.149839221732195,-0.015449474509510008,3.7796278729181906e-09,6.29597018387223e-07,True,False,False,False,False,False,False
GALNT3,U0_unadjusted,U2_age_sex_location_adjusted,-0.841907109876718,-0.821323415130728,0.020583694745989978,3.793933210029491e-09,1.11715743569115e-07,True,True,True,True,False,False,False
ACTB,U0_unadjusted,U2_age_sex_location_adjusted,0.28559380566146,0.278078407529079,-0.0075153981323810015,3.81362159462146e-09,1.2451665885017e-07,True,False,False,False,False,False,False
OLFML2B,U0_unadjusted,U2_age_sex_location_adjusted,0.703450276697053,0.630380784387705,-0.073069492309348,3.83692078253476e-09,1.01541869575451e-06,True,True,True,True,False,False,False
TTC36,U0_unadjusted,U2_age_sex_location_adjusted,-0.209038190391409,-0.196298260657006,0.012739929734402994,3.87134959132827e-09,2.16213267108023e-07,True,False,False,False,False,False,False
SULT1B1,U0_unadjusted,U2_age_sex_location_adjusted,-0.84420278765227,-0.765844425237036,0.07835836241523397,3.8791475894888905e-09,8.3754832137175e-07,True,True,True,True,False,False,False
CEP85L,U0_unadjusted,U2_age_sex_location_adjusted,0.358119400874537,0.343069312179196,-0.015050088695340968,3.9225656529811e-09,2.05629883907474e-07,True,False,False,False,False,False,False
DENND6A,U0_unadjusted,U2_age_sex_location_adjusted,0.3636841275057,0.331870954502555,-0.03181317300314501,3.9255899072522505e-09,7.27078472554256e-07,True,False,False,False,False,False,False
ATXN7,U0_unadjusted,U2_age_sex_location_adjusted,0.500315787048235,0.525519058429989,0.025203271381754044,3.9415235610852105e-09,7.9077434645226e-09,True,True,True,True,False,False,False
HMGN5,U0_unadjusted,U2_age_sex_location_adjusted,-0.565309122912203,-0.574224490911825,-0.008915367999622004,3.94441839128448e-09,4.76567046149984e-08,True,True,True,True,False,False,False
PUS10,U0_unadjusted,U2_age_sex_location_adjusted,-0.337459226757748,-0.293645149907728,0.04381407685001998,3.96440728322996e-09,7.62753052863006e-07,True,False,False,False,False,False,False
PRPF19,U0_unadjusted,U2_age_sex_location_adjusted,0.371247502122275,0.359852611226913,-0.011394890895361998,3.96440728322996e-09,6.17892723250024e-08,True,False,False,False,False,False,False
UBFD1,U0_unadjusted,U2_age_sex_location_adjusted,0.233077099694837,0.238306915507923,0.005229815813085986,3.97134353836048e-09,2.91506786640032e-08,True,False,False,False,False,False,False
FAM180A,U0_unadjusted,U2_age_sex_location_adjusted,0.282466070280731,0.278706972901755,-0.0037590973789760063,3.98991576601489e-09,1.21558934571143e-07,True,False,False,False,False,False,False
CHN2,U0_unadjusted,U2_age_sex_location_adjusted,-0.192921428187952,-0.185057206823986,0.007864221363966,4.00005930200797e-09,2.27610458612107e-07,True,False,False,False,False,False,False
TFAM,U0_unadjusted,U2_age_sex_location_adjusted,-0.406462759164336,-0.383609362701589,0.022853396462746978,4.01836663767304e-09,2.74259042599553e-07,True,False,False,False,False,False,False
PABIR2,U0_unadjusted,U2_age_sex_location_adjusted,-0.407420901329529,-0.35096776098532,0.05645314034420901,4.05781931100057e-09,1.10779681144264e-06,True,False,False,False,False,False,False
RTN3,U0_unadjusted,U2_age_sex_location_adjusted,-0.449453237957609,-0.414942462231245,0.03451077572636402,4.05781931100057e-09,3.56931308958267e-07,True,False,False,False,False,False,False
SNX33,U0_unadjusted,U2_age_sex_location_adjusted,-0.215030505719666,-0.194854945270007,0.020175560449659014,4.05977319134804e-09,3.59763148372738e-07,True,False,False,False,False,False,False
LAMA5,U0_unadjusted,U2_age_sex_location_adjusted,0.373049903323902,0.37501253462344,0.001962631299537998,4.0679419445463404e-09,6.52574224887828e-08,True,False,False,False,False,False,False
MIEN1,U0_unadjusted,U2_age_sex_location_adjusted,-0.279414655252102,-0.258664816007259,0.020749839244843027,4.09815359368545e-09,5.38698686551259e-07,True,False,False,False,False,False,False
LGR4,U0_unadjusted,U2_age_sex_location_adjusted,-0.291013360565702,-0.277917377092569,0.01309598347313301,4.12490597548079e-09,2.71509303285651e-07,True,False,False,False,False,False,False
FLNC,U0_unadjusted,U2_age_sex_location_adjusted,1.54451366093221,1.35351705958312,-0.19099660134909002,4.14285830251017e-09,1.71131874018635e-06,True,True,True,True,False,False,False
NCL,U0_unadjusted,U2_age_sex_location_adjusted,0.334071076453019,0.301221711974263,-0.03284936447875597,4.27164888012076e-09,3.05807977263729e-07,True,False,False,False,False,False,False
SP1,U0_unadjusted,U2_age_sex_location_adjusted,0.259571417871745,0.250796263349185,-0.008775154522560003,4.27164888012076e-09,1.50249485161109e-07,True,False,False,False,False,False,False
MRGPRF,U0_unadjusted,U2_age_sex_location_adjusted,1.2291265409405,1.10174216008331,-0.12738438085718995,4.29140422194528e-09,1.1388381261334e-06,True,True,True,True,False,False,False
CHP1,U0_unadjusted,U2_age_sex_location_adjusted,-0.546823705176717,-0.492791076632931,0.05403262854378599,4.313593962182361e-09,3.22974426305605e-07,True,True,False,False,True,False,False
PRXL2B,U0_unadjusted,U2_age_sex_location_adjusted,-0.284574363343618,-0.272652608765881,0.011921754577737032,4.33062077166151e-09,1.94505346766445e-07,True,False,False,False,False,False,False
CD81,U0_unadjusted,U2_age_sex_location_adjusted,0.7954941206336,0.711355368716783,-0.08413875191681708,4.34534005965236e-09,9.90928545954227e-07,True,True,True,True,False,False,False
ECI2,U0_unadjusted,U2_age_sex_location_adjusted,-0.226805020315614,-0.225334198321259,0.0014708219943549983,4.35097719545393e-09,7.50446250846448e-08,True,False,False,False,False,False,False
UCK1,U0_unadjusted,U2_age_sex_location_adjusted,-0.389751545019635,-0.408724311866503,-0.018972766846867994,4.487411275730021e-09,1.64821476181148e-08,True,False,False,False,False,False,False
PLP1,U0_unadjusted,U2_age_sex_location_adjusted,1.15854980853516,1.0436804193974,-0.1148693891377599,4.56905193544047e-09,1.09788926964623e-06,True,True,True,True,False,False,False
MAP3K20,U0_unadjusted,U2_age_sex_location_adjusted,0.944923132412205,0.847544931951392,-0.09737820046081302,4.56905193544047e-09,1.06064036952694e-06,True,True,True,True,False,False,False
ECHDC2,U0_unadjusted,U2_age_sex_location_adjusted,-0.317399316926598,-0.335249601599122,-0.017850284672523975,4.58210393587645e-09,1.78911264810169e-08,True,False,False,False,False,False,False
COL3A1,U0_unadjusted,U2_age_sex_location_adjusted,0.804349690505971,0.761240518635566,-0.04310917187040508,4.6032586065937905e-09,2.78364751480625e-07,True,True,True,True,False,False,False
SFXN5,U0_unadjusted,U2_age_sex_location_adjusted,-0.249579208870352,-0.233058245505124,0.016520963365228014,4.64804263441095e-09,2.91463958118244e-07,True,False,False,False,False,False,False
PCDHB2,U0_unadjusted,U2_age_sex_location_adjusted,0.466808132797725,0.402137746242807,-0.06467038655491797,4.709749402739821e-09,2.48372584871977e-06,True,False,False,False,False,False,False
AGMO,U0_unadjusted,U2_age_sex_location_adjusted,-0.567058089618764,-0.511749967415259,0.055308122203505006,4.749019034136991e-09,1.99180819007826e-08,True,True,True,True,False,False,False
RSL24D1,U0_unadjusted,U2_age_sex_location_adjusted,-0.388473819299036,-0.417476914818642,-0.029003095519606004,4.82973003277095e-09,5.8323272555718206e-09,True,False,False,False,False,False,False
C1QTNF2,U0_unadjusted,U2_age_sex_location_adjusted,0.259642526932195,0.24889372058879,-0.01074880634340497,4.9149851517701e-09,2.26925781432038e-07,True,False,False,False,False,False,False
COX5A,U0_unadjusted,U2_age_sex_location_adjusted,-0.330549002178014,-0.313958836827615,0.016590165350398978,4.926806283594861e-09,3.61093542243813e-07,True,False,False,False,False,False,False
GGACT,U0_unadjusted,U2_age_sex_location_adjusted,-0.406499867060889,-0.432765140771205,-0.026265273710316006,4.95838444720982e-09,8.61415410561915e-09,True,False,False,False,False,False,False
COX14,U0_unadjusted,U2_age_sex_location_adjusted,-0.182650089680946,-0.177450613725023,0.005199475955923016,4.9661050257059205e-09,2.07622278695578e-07,True,False,False,False,False,False,False
DNER,U0_unadjusted,U2_age_sex_location_adjusted,0.712757453030453,0.655729525504485,-0.05702792752596797,5.0473490226952205e-09,7.12474432168421e-07,True,True,True,True,False,False,False
GARS1,U0_unadjusted,U2_age_sex_location_adjusted,0.416785513541119,0.358127173568109,-0.058658339973009954,5.068297745098851e-09,7.72383712334437e-07,True,False,False,False,False,False,False
DRAXIN,U0_unadjusted,U2_age_sex_location_adjusted,-0.140897773712483,-0.131328688396585,0.00956908531589798,5.08310096346314e-09,5.07798018166653e-07,True,False,False,False,False,False,False
