"gene_symbol","entrez_id","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"GAMT",2593,"tumor_vs_adjacent_paired",-0.207603403794132,0.0447321764033321,-4.66158128489737,9.77210890939136e-06,2.13274662104162e-05,3.92344781308078,-0.295966305503518,-0.119240502084747,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"JSRP1",126306,"tumor_vs_adjacent_paired",0.306723050758276,0.0663742269505178,4.66102828708479,9.79366726529202e-06,2.13719943036999e-05,3.75183135189663,0.176156047224421,0.437290054292132,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"HLA-C",3107,"tumor_vs_adjacent_paired",-0.333813477774554,0.0722856179790469,-4.66041883322321,9.81747994505246e-06,2.14214307510054e-05,8.94213332671242,-0.475931017164291,-0.191695938384816,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"RSRP1",57035,"tumor_vs_adjacent_paired",-0.365503189174764,0.0791895172495883,-4.66026014366999,9.82368949392207e-06,2.14324505890996e-05,6.66780959393582,-0.521117585046367,-0.209888793303161,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SLC25A16",8034,"tumor_vs_adjacent_paired",-0.229168401419422,0.0494709233481653,-4.65938641278665,9.85794698806263e-06,2.15046531157714e-05,5.30608268144594,-0.326756030575819,-0.131580772263025,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"TH",7054,"tumor_vs_adjacent_paired",0.154424940950173,0.0330883949383172,4.65838697094175,9.89727541429135e-06,2.15878993052079e-05,2.60000764162764,0.0886514879411684,0.220198393959178,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SIX1",6495,"tumor_vs_adjacent_paired",0.277713120059818,0.0600925692020811,4.65775713813105,9.92213766885362e-06,2.16395760199461e-05,2.34469906137268,0.159412146580669,0.396014093538966,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SERPINA10",51156,"tumor_vs_adjacent_paired",0.341793616932471,0.0740750469827649,4.65721337835528,9.94365093670652e-06,2.1683937471365e-05,2.6903006332837,0.196178463443347,0.487408770421596,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"WAPL",23063,"tumor_vs_adjacent_paired",0.225916973074955,0.0487998644506724,4.65563628076222,1.0006303186277e-05,2.18166367120454e-05,6.6595385998195,0.129636419775692,0.322197526374218,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"RNF130",55819,"tumor_vs_adjacent_paired",0.338214245537666,0.0733200974477928,4.65562223343268,1.0006862950506e-05,2.18166367120454e-05,7.2752304771042,0.194074774722378,0.482353716352954,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"VCPKMT",79609,"tumor_vs_adjacent_paired",-0.166751835083516,0.0358280444787027,-4.65503217846318,1.00304031607886e-05,2.18653801512592e-05,4.76997358108174,-0.237826806758845,-0.095676863408186,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"CLK4",57396,"tumor_vs_adjacent_paired",-0.231937763119921,0.0501247611128125,-4.65493452313518,1.00343042886546e-05,2.18713057052015e-05,3.418182836779,-0.330799138601584,-0.133076387638257,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"P2RY10",27334,"tumor_vs_adjacent_paired",-0.290657317663547,0.0629621394350127,-4.65444301358112,1.00539614184456e-05,2.191156843789e-05,2.65707695709148,-0.414560455413773,-0.166754179913321,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"CRTAC1",55118,"tumor_vs_adjacent_paired",-0.257905247969383,0.0558184897330931,-4.65360576813708,1.00875316814095e-05,2.1982140340514e-05,3.1099569445532,-0.367866417705925,-0.147944078232841,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"MTX2",10651,"tumor_vs_adjacent_paired",0.145290234025792,0.0311190301518581,4.65183992210469,1.01586918363787e-05,2.2134599582211e-05,8.19434072183584,0.0833203872152207,0.207260080836363,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"KATNAL2",83473,"tumor_vs_adjacent_paired",-0.0995880651201842,0.0209462784786796,-4.65083744444607,1.01993060190335e-05,2.22204746426216e-05,2.36101181016302,-0.142073972207458,-0.0571021580329102,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"EIF2AK4",440275,"tumor_vs_adjacent_paired",0.138476441513125,0.0296191777779057,4.65070605097241,1.020464092131e-05,2.22294781615248e-05,4.22080698053865,0.0793984441858365,0.197554438840413,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"BLOC1S6",26258,"tumor_vs_adjacent_paired",0.288379532479971,0.062525193398579,4.64998646883938,1.02339057538318e-05,2.22906016478207e-05,5.87215378159078,0.165329564493309,0.411429500466633,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"TEX19",400629,"tumor_vs_adjacent_paired",0.203475311139202,0.0439404147577165,4.64992495456592,1.02364112614606e-05,2.2292882223798e-05,2.50641894175086,0.116652361079286,0.290298261199117,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SEPSECS",51091,"tumor_vs_adjacent_paired",-0.28956012576308,0.0627846848805051,-4.64987664366842,1.02383794057249e-05,2.2292882223798e-05,4.39039040515064,-0.413116764649626,-0.166003486876535,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"ADRB3",155,"tumor_vs_adjacent_paired",-0.0860903125448462,0.0178937289480492,-4.64987197032608,1.02385698131148e-05,2.2292882223798e-05,2.52052242824212,-0.122825482214433,-0.0493551428752589,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SPRNP1",399833,"tumor_vs_adjacent_paired",-0.147481834325538,0.0316248625117036,-4.64877103597312,1.0283521292889e-05,2.23881206529516e-05,3.05469429531247,-0.210427978876878,-0.0845356897741991,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SLC33A1",9197,"tumor_vs_adjacent_paired",0.177004822952634,0.0381424754683293,4.64787950122411,1.0320063051081e-05,2.24650301170812e-05,6.56649078627285,0.101443596135526,0.252566049769741,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"RBM20",282996,"tumor_vs_adjacent_paired",-0.178367680107757,0.0384491466721565,-4.6470794464996,1.03529624037338e-05,2.25339935073617e-05,2.46460105571904,-0.254523803231123,-0.102211556984392,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"GTF3C1",2975,"tumor_vs_adjacent_paired",0.165942970999676,0.0357247400673331,4.64553028803288,1.04169551741354e-05,2.26706098363657e-05,6.47006123839032,0.0950680927060042,0.236817849293348,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SYCP3",50511,"tumor_vs_adjacent_paired",-0.161381581746009,0.0347314967139007,-4.64384176917055,1.04871413246578e-05,2.28206711889988e-05,2.6212123216725,-0.230333335236433,-0.0924298282555851,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"ICE2",79664,"tumor_vs_adjacent_paired",0.267736244436898,0.0580990858286072,4.64312198730607,1.05171994190422e-05,2.28833863565651e-05,5.07585954678182,0.153325757480945,0.382146731392851,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"KRTAP4-5",85289,"tumor_vs_adjacent_paired",-0.12202379580302,0.0260151021388828,-4.64247982225369,1.0544086702392e-05,2.29391885077335e-05,2.59916143734865,-0.174174870967969,-0.069872720638071,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"CYP3A43",64816,"tumor_vs_adjacent_paired",-0.101830498214974,0.0214922987242115,-4.64243576453418,1.05459338278196e-05,2.29405078207512e-05,2.20976075784476,-0.145351684636053,-0.0583093117938948,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"CDKAL1",54901,"tumor_vs_adjacent_paired",0.111692479975199,0.0237105285569805,4.64176784677448,1.05739748100876e-05,2.29987994634184e-05,2.33712230767368,0.0639495268301878,0.15943543312021,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SEMA4C",54910,"tumor_vs_adjacent_paired",0.267179351787738,0.0579989226635346,4.64139317044073,1.05897363537102e-05,2.30303722865328e-05,4.29368365401181,0.152964312433754,0.381394391141723,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"OR52R1",119695,"tumor_vs_adjacent_paired",0.168288854384761,0.0362836269582496,4.64031714864975,1.06351281641099e-05,2.31263694877563e-05,2.99789891437654,0.0963312906943536,0.240246418075168,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"INKA1",389119,"tumor_vs_adjacent_paired",-0.224454525062791,0.0486436635209907,-4.64015980545018,1.06417814454432e-05,2.31381160543561e-05,3.36495183819015,-0.32043086593809,-0.128478184187492,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"ROCK1",6093,"tumor_vs_adjacent_paired",-0.140300386912181,0.0301284880459356,-4.6349616954105,1.08638665439363e-05,2.36182119220909e-05,5.34400542216218,-0.20035985479354,-0.080240919030822,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"MPST",4357,"tumor_vs_adjacent_paired",-0.343747202406789,0.0748721452373934,-4.63424362227784,1.08948965500713e-05,2.3682887045711e-05,7.96388797451525,-0.490920517384208,-0.19657388742937,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"MTR",4548,"tumor_vs_adjacent_paired",-0.136345019470835,0.0292613631801371,-4.63317186865499,1.09413699290888e-05,2.37811131995829e-05,2.96115919994921,-0.194733830025109,-0.0779562089165601,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SNTB2",6645,"tumor_vs_adjacent_paired",0.183864662813054,0.0397877364194537,4.63228171090413,1.09801149352085e-05,2.38625205867425e-05,5.8429443934826,0.105110763260705,0.262618562365403,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"HLA-B",3106,"tumor_vs_adjacent_paired",-0.272829688885316,0.0593611766708752,-4.63174364704123,1.10035991404404e-05,2.39107472213823e-05,12.3507547020569,-0.389703141527177,-0.155956236243456,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"TP53I11",9537,"tumor_vs_adjacent_paired",0.222689994571629,0.0483540239959756,4.63089770541552,1.10406193525781e-05,2.39883727178813e-05,3.93108848362397,0.127277713753852,0.318102275389407,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"C14orf119",55017,"tumor_vs_adjacent_paired",-0.100035962684383,0.0211443410631765,-4.63084396029245,1.10429754271175e-05,2.39906727349785e-05,2.21744930719018,-0.142897206433859,-0.0571747189349066,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"HDAC7",51564,"tumor_vs_adjacent_paired",0.126359815876138,0.0270616300175947,4.62922971996396,1.11139678860214e-05,2.41420660494051e-05,3.71595662392674,0.0722010184439207,0.180518613308355,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"PBX2",5089,"tumor_vs_adjacent_paired",0.309992546033847,0.0675832060046753,4.62701677670577,1.12120097156211e-05,2.4352174279553e-05,5.3674386462781,0.177063790894974,0.44292130117272,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"IFRD1",3475,"tumor_vs_adjacent_paired",0.328545044556437,0.0716771884869096,4.62556834560764,1.12766339596152e-05,2.44896596092653e-05,6.8616989055572,0.187616625646331,0.469473463466543,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"TBX1",6899,"tumor_vs_adjacent_paired",-0.0873933025588915,0.0182975922965589,-4.6249847790791,1.13027726561361e-05,2.45435427377518e-05,2.60000159041967,-0.124885129563253,-0.0499014755545303,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"INMT",11185,"tumor_vs_adjacent_paired",-0.262027380615479,0.0570757518135863,-4.62482992861333,1.13097184578157e-05,2.45557414613682e-05,3.05728211377589,-0.374441191104031,-0.149613570126927,"down","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
"SLC35F6",54978,"tumor_vs_adjacent_paired",0.211551242439022,0.0459744126782041,4.62375606972261,1.13580002034258e-05,2.46570832931165e-05,4.20804115233048,0.120771399586847,0.302331085291198,"up","mapped_unique","raw_cel_rma_limma_patient_fixed_effect"
