gene_symbol,entrez_id,log2_fold_change,standard_error,test_statistic,p_value,adjusted_p_value,comparison,direction,annotation_status,method
SNX32,,-0.0648694693877547,0.0224069493938812,-2.895060288995383,0.0045820516007289,0.0095839072265917,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX33,,-0.2155568979591828,0.0313597489054201,-6.873680609155845,4.688416322658323e-10,3.722579098557734e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX4,,-0.4192598163265311,0.0467335713074127,-8.971277062663281,2.0897383797751584e-14,3.137903686980995e-13,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX5,,-0.1997699387755132,0.0516067616027782,-3.871003189720756,0.0001660699487539,0.0004843706838657,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX6,,-0.0078595102040788,0.0378033250540487,-0.2079052621123092,0.8357199859012839,0.8690392425756661,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX7,,-0.5689473469387769,0.0394181060457258,-14.433655089333476,4.175795325781944e-26,3.4270320259865615e-24,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX8,,0.0601614285714302,0.0637886602840438,0.9431367315685584,0.3481283701171957,0.4230876971342421,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX9,,0.2843097142857136,0.0416611157801507,6.824342290447524,3.233522460231e-10,2.6411955230715675e-09,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOAT1,,-0.2308481224489806,0.0747173158908379,-3.0896201194680235,0.0024893056193846,0.0055734218006919,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOAT2,,-0.1194849795918373,0.0342599381412556,-3.48760056422735,0.0007309024166434,0.0018454292551241,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOBP,,0.2659596938775501,0.0508460238867983,5.230688135411981,6.783132714044017e-07,3.200475949851301e-06,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOCS1,,0.5618350816326543,0.0672844088018413,8.35015260797355,6.759210712719978e-14,9.428232378768378e-13,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOCS2,,-0.2220049591836721,0.0868206367496819,-2.5570528793027467,0.0119692641346546,0.022419556234513,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOCS3,,1.1185602857142856,0.0896218602724884,12.480886720197368,7.549233494533055e-24,4.388165062391218e-22,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOCS4,,-0.0382856530612247,0.0270331629585568,-1.4162476333205474,0.1597898062003727,0.2170041305317473,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOCS5,,0.1669548163265322,0.0496919253097096,3.359797699243294,0.001067058567298,0.0025940749644221,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOCS6,,-0.1107153469387745,0.0546354858338524,-2.02643657778503,0.0447594338291809,0.0716030599989586,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOCS7,,-0.0060946122448961,0.0359475446173495,-0.1695418229470585,0.8656439397645392,0.8933769329946647,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOD1,,-0.1582500408163216,0.030147405216035,-5.249209332687453,8.090251724470041e-07,3.760702950046621e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOD2,,-0.0759941836734698,0.0427612470967581,-1.7771741666353604,0.0778527526778691,0.1161689977262248,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOD3,,0.9344683469387752,0.0723061025788755,12.923782552370382,6.659742043927489e-24,3.925742678525677e-22,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOHLH1,,-0.1048201632653063,0.0283349962730684,-3.69931805372901,0.0003436545324438,0.0009335400624526,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOHLH2,,0.0647413061224493,0.0390490359343929,1.6579488986929771,0.0995394275909392,0.1439379282548403,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOLH,,-0.1800677959183669,0.0596100276530005,-3.02076350251958,0.0029937960264633,0.0065623825283978,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SON,,0.6643340816326546,0.0603218373088791,11.013160594411582,5.973013980852068e-19,1.7714359220470934e-17,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SORBS1,,1.003500408163264,0.1284332162807698,7.813402461007411,2.898751983538085e-12,3.1976962784800195e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SORBS2,,1.0958412244897977,0.1524796310329154,7.186804014847336,5.092937094447956e-11,4.709544549698351e-10,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SORBS3,,-0.0680718367346955,0.0327340242119366,-2.079543788871295,0.0399487206075957,0.0647938930475866,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SORCS1,,0.3114317959183674,0.0509314399677766,6.114725916161102,9.204175839764353e-09,5.9025768942106176e-08,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SORCS2,,-0.0784288571428564,0.0314384316517683,-2.494680969190296,0.0145852291666583,0.026702188782036,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SORCS3,,-0.0082214285714288,0.0173938410913401,-0.4726631989021686,0.6374105756616795,0.6980500034854697,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SORD,,-0.2684450408163288,0.0778858754255501,-3.446645997744881,0.0007459970019594,0.0018798018683573,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SORL1,,0.0487692040816352,0.0753767211589652,0.6470061755377192,0.518722225830962,0.5912638397881654,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SORT1,,-0.2434204081632618,0.0536392797514246,-4.538099864340489,1.212711757290652e-05,4.5230228910507376e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOS1,,0.026465285714285,0.0526513278532587,0.5026518189255329,0.6165081455017267,0.6793792736632062,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOS2,,-0.1855312653061194,0.0837901557028615,-2.2142370276056598,0.0288308793305749,0.0487123917343284,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOST,,-0.0986992448979595,0.0235459308386726,-4.191775027889432,5.787702244141014e-05,0.0001869661532549,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOSTDC1,,-0.1378094081632674,0.0487738363220889,-2.825478136540508,0.0055177601423352,0.0113197018758823,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX1,,0.0536089387755107,0.0304674917531582,1.7595455251072227,0.0818551769473586,0.1214843377564664,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX10,,-0.0174243673469396,0.0342125059106056,-0.5092981903304015,0.6117384965748944,0.6749044486490897,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX11,,0.1160549795918362,0.0329627039635602,3.5207967077013245,0.0005998502878519,0.0015471619453671,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX12,,0.1775683673469399,0.0362891491380692,4.893153230772816,2.624651216687929e-06,1.1056052912773932e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX13,,-0.155581918367345,0.0315983953055714,-4.9237284635119645,3.1573788882722937e-06,1.3094422573013387e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX14,,-0.0736174285714281,0.0359989893415069,-2.044985982052197,0.0436562609813217,0.0700796905053844,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX15,,-0.0997241224489799,0.0271061137261116,-3.679026933061028,0.0003895268506859,0.0010468018683218,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX17,,0.101123877551021,0.026672059880306,3.791378618855322,0.0002243066810459,0.0006354410366187,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX18,,1.3955671836734682,0.0831377073375889,16.78621203741677,1.914913513449771e-35,6.0766588826806055e-33,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX2,,0.2211604081632665,0.0439855704118819,5.028021828347688,1.5147232492545783e-06,6.6753099884064095e-06,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX21,,-0.0038971428571437,0.0220876332208824,-0.1764400385578299,0.8603470515107398,0.8894911594448304,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX3,,-0.0886329387755102,0.0238535481288977,-3.71571299567524,0.0003255110188308,0.0008900947577969,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX30,,-0.0334021632653054,0.023653825034515,-1.4121252362594967,0.1604300186555564,0.2177803761016536,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX4,,-0.1309437551020424,0.0587325339000922,-2.2294926918151696,0.0276399407359905,0.0469753165771007,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SOX5,,0.1009356326530603,0.0259862122305742,3.884199503854744,0.0001651907145542,0.0004821332978051,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX6,,0.0385914285714288,0.0336563602242909,1.146631076986634,0.254382250100901,0.323780870507464,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX7,,0.4602964897959176,0.0475759498441089,9.674982660444224,2.281732219843958e-17,5.43052268322862e-16,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX8,,0.4026169795918379,0.1111878784776942,3.6210510093742654,0.0004296380573519,0.0011429801050692,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SOX9,,0.0855704897959208,0.1019831008855069,0.8390653848816384,0.4028530747640028,0.4785278272822142,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP1,,0.2605847755102051,0.041860421382041,6.225087252036149,2.0139247343126484e-08,1.2223502372111198e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP100,,0.2404794693877567,0.0729195671840711,3.297872967083218,0.0012408250387767,0.0029713631918386,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP110,,0.9361129387755094,0.0878637538302131,10.654142327955196,1.2596012718835531e-19,4.1781895847844686e-18,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP140,,0.0402681224489804,0.0526781326826196,0.7644181826184272,0.4462065319480816,0.5215329876176472,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP140L,,0.1339705510204067,0.0338782668214319,3.9544688554036314,0.0001290181471599,0.0003857577766843,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP2,,-0.1873783265306121,0.0417958079398469,-4.4831846964243205,2.1339779278074765e-05,7.537686427703613e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SP3,,-0.463210346938772,0.059015766788676,-7.848925332063176,8.478453631745122e-12,8.759075265785519e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SP4,,0.1278690204081618,0.0415069866732486,3.080662574105233,0.0027100196751918,0.0060117411878891,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP5,,0.1058614693877539,0.0548604811345083,1.929648942162942,0.0573199164980475,0.0889680614757336,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SP6,,-0.1556573877551033,0.0359327878805592,-4.331904005681635,2.826363994549804e-05,9.722487887304112e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SP7,,-0.1026595714285716,0.0278416733012577,-3.687262985875704,0.0003706894045733,0.0010004147786076,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SP8,,-0.0443398367346929,0.0277019473781787,-1.6006036012334728,0.1126072773661085,0.1604822276235558,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SP9,,-0.1227616530612243,0.0393340453293452,-3.121002481014525,0.0023467434870303,0.0052934481688257,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPA17,,-0.4964220816326579,0.0701123295244688,-7.08038208114892,5.276841690488278e-10,4.1568500532435594e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPACA1,,-0.0790231020408143,0.0341547143512059,-2.3136806599591457,0.0228404983920454,0.039653787670698,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPACA3,,-0.0921054693877563,0.0321603958171663,-2.8639407895158087,0.0051159871334674,0.0105890200044809,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPACA4,,-0.0819562448979596,0.038224871774098,-2.144055456413457,0.034442204297641,0.0568907408542625,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG1,,0.0883546122448981,0.0830733489795583,1.0635734965571129,0.2895247147497628,0.3617633921010292,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SPAG11B,,-0.0627506938775499,0.023455740901333,-2.675280825343008,0.008532553959133,0.0166266534937006,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG16,,-0.1517187142857139,0.0380226557475704,-3.99021876044017,0.000121823212036,0.0003660849048556,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG17,,-0.0301352653061224,0.0332215300679018,-0.907100462998804,0.366311091983191,0.4416777187905509,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG4,,-0.1213464081632658,0.0765158638928631,-1.5858986880573414,0.115256432322611,0.1638162489864522,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG5,,-0.0656511836734692,0.0867240332528883,-0.7570125743809628,0.4502767289484572,0.5253550413124962,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG6,,-0.0235568571428559,0.0236633329165336,-0.9955003898202652,0.3219935283213795,0.3960437195890869,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG7,,-0.0994544081632655,0.0363889763102685,-2.733091673568202,0.0073152260440784,0.0145055096729069,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG8,,-0.0507975102040823,0.0306669828775193,-1.6564234703805751,0.1006794571077516,0.145442857612412,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAG9,,-1.15389555102041,0.0900587078223675,-12.812703834218471,2.5864947784648327e-21,1.0895323137604073e-19,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPAM1,,-0.0556122448979596,0.0237858629089239,-2.3380377290031005,0.0211858672458901,0.0371344447538964,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPANXC,,0.0033350204081625,0.0373370261304306,0.089322068568403,0.9289504390240392,0.9445776426711726,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SPANXE,,-0.0685151836734685,0.0374941075989882,-1.8273586987657064,0.0701032438887096,0.1059926755849305,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPANXN1,,0.0029990612244896,0.0429153140887316,0.0698832407072407,0.9443840316984968,0.9566944380707304,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SPANXN2,,-0.0261265714285698,0.035627858754377,-0.733318597917708,0.4647072307786102,0.5390535929099999,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPANXN3,,-0.0537597142857144,0.0372027326384011,-1.4450474595036322,0.1505991720066831,0.2062735224089811,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPANXN4,,-0.0717662857142857,0.0337054747232959,-2.1292174729312925,0.0356893506305901,0.0587367305736396,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPANXN5,,-0.0907863673469369,0.0310130735398721,-2.92735794890554,0.0040740366401585,0.0086399707761884,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPARC,,1.3422866938775515,0.1120920912079352,11.974856382932114,2.065564740678953e-23,1.136657591402522e-21,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SPARCL1,,1.807803632653064,0.1327586588351678,13.617218255402989,4.724306231298027e-27,4.475163713627584e-25,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SPAST,,-0.1147479183673461,0.0350432446986611,-3.274466144732602,0.001543717414292,0.0036201970154107,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPATA1,,-0.0129647346938779,0.0299706976238331,-0.4325803441948642,0.6664463651375439,0.7245140340424138,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPATA12,,-0.0438801224489799,0.0253497081570673,-1.730991227871253,0.0860280899633741,0.1268862679450494,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPATA13,,-0.4456965714285719,0.0643009156431725,-6.931418735961592,6.057953135612505e-10,4.736896414869081e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPATA16,,-0.046208346938775,0.0245115588951725,-1.8851655717366715,0.0625549131921112,0.0959978679114852,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SPATA17,,-0.0201839183673464,0.0345640194455234,-0.5839574994788569,0.5606487740377685,0.629556066152342,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
