gene_symbol,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
C19orf41,2.3937960000000005,2.385627551020409,2.755264285714287,-0.00816844897959168,0.36963673469387803,non_monotonic,0.15
C19orf42,7.882764000000002,7.653327551020407,7.545568367346938,-0.2294364489795946,-0.10775918367346904,non_monotonic,0.15
C19orf43,9.8961,9.983054081632652,10.051622959183675,0.08695408163265128,0.06856887755102292,non_monotonic,0.15
C19orf44,2.5929070000000003,2.554696428571429,2.579446428571429,-0.03821057142857143,0.02475000000000005,non_monotonic,0.15
C19orf45,3.2476499999999993,3.122434693877551,3.3843132653061243,-0.12521530612244813,0.2618785714285732,non_monotonic,0.15
C19orf46,3.8733,3.814897959183673,4.901375510204082,-0.05840204081632683,1.0864775510204092,tumor_specific,0.15
C19orf47,3.753751,3.6924647959183683,3.78354693877551,-0.061286204081631546,0.09108214285714178,non_monotonic,0.15
C19orf48,5.464981000000002,5.482520408163264,7.214596938775511,0.017539408163262493,1.7320765306122468,tumor_specific,0.15
C19orf50,7.337142999999998,7.344434183673472,7.641105612244897,0.007291183673473256,0.29667142857142537,non_monotonic,0.15
C19orf51,2.2708780000000006,2.237737755102041,2.3431602040816326,-0.033140244897959636,0.10542244897959163,non_monotonic,0.15
C19orf52,6.748411999999999,6.694534693877553,7.139685714285716,-0.053877306122446456,0.44515102040816323,non_monotonic,0.15
C19orf53,8.373292000000001,8.407554081632654,9.364766326530614,0.03426208163265265,0.9572122448979599,tumor_specific,0.15
C19orf54,4.258990999999999,4.1261051020408175,4.098411734693878,-0.1328858979591816,-0.027693367346939723,non_monotonic,0.15
C19orf55,2.510551000000001,2.4200714285714273,2.4438943877551025,-0.09047957142857355,0.023822959183675163,non_monotonic,0.15
C19orf56,9.095018,8.929342857142853,8.975754081632656,-0.1656751428571468,0.046411224489803615,non_monotonic,0.15
C19orf57,2.4065359999999996,2.284637755102042,2.3909765306122455,-0.12189824489795775,0.10633877551020365,non_monotonic,0.15
C19orf59,2.570947,2.525244387755103,2.868160204081632,-0.04570261224489691,0.3429158163265291,non_monotonic,0.15
C19orf6,2.962730000000001,3.039630612244899,3.3069346938775523,0.07690061224489808,0.2673040816326533,non_monotonic,0.15
C19orf60,6.989110999999999,7.045962755102039,7.52647448979592,0.05685175510203955,0.48051173469388075,non_monotonic,0.15
C19orf61,4.878782,4.698380102040819,5.072459693877552,-0.1804018979591815,0.37407959183673345,non_monotonic,0.15
C19orf62,7.2822080000000025,7.158584693877553,7.239473469387755,-0.12362330612244943,0.08088877551020168,non_monotonic,0.15
C19orf63,10.608760000000004,10.67742653061224,10.82323979591837,0.06866653061223538,0.14581326530613126,non_monotonic,0.15
C19orf66,5.589651999999998,6.045487755102044,5.730408163265308,0.4558357551020453,-0.31507959183673595,non_monotonic,0.15
C19orf69,2.295156,2.2643244897959187,2.489077551020409,-0.03083151020408126,0.22475306122449012,non_monotonic,0.15
C19orf70,8.965242000000002,8.78593979591837,8.836871428571428,-0.17930220408163144,0.050931632653057335,non_monotonic,0.15
C19orf71,2.67579,2.6324867346938774,2.6521275510204076,-0.04330326530612272,0.019640816326530253,non_monotonic,0.15
C19orf73,2.820978,2.5397877551020405,2.75770612244898,-0.28119024489795974,0.2179183673469396,non_monotonic,0.15
C19orf75,2.4028300000000002,2.3405540816326527,2.367875510204082,-0.06227591836734758,0.027321428571429163,non_monotonic,0.15
C19orf76,2.8504739999999997,2.892007142857142,2.7931214285714288,0.04153314285714238,-0.09888571428571336,non_monotonic,0.15
C19orf77,6.393276000000001,6.053493877551019,6.277380612244898,-0.3397821224489821,0.22388673469387932,non_monotonic,0.15
C1D,7.718853,6.922749489795917,6.883652040816325,-0.796103510204083,-0.03909744897959211,field_shift_then_plateau,0.15
C1GALT1,5.318738,5.154227551020407,5.99851224489796,-0.164510448979593,0.8442846938775537,non_monotonic,0.15
C1GALT1C1,7.321436000000002,6.98206530612245,7.5504663265306124,-0.3393706938775525,0.5684010204081629,non_monotonic,0.15
C1QA,7.25734,6.824609183673472,6.4011806122449,-0.43273081632652843,-0.4234285714285715,monotonic_down,0.15
C1QB,8.448997999999996,7.838601020408161,7.467749489795922,-0.6103969795918349,-0.3708515306122395,monotonic_down,0.15
C1QBP,9.83691,9.391874489795917,9.895785714285715,-0.4450355102040824,0.5039112244897979,non_monotonic,0.15
C1QC,7.348387999999997,6.604672448979591,6.2427438775510184,-0.7437155510204061,-0.3619285714285727,monotonic_down,0.15
C1QL1,4.341267000000001,4.4229188775510195,4.171372448979591,0.08165187755101844,-0.2515464285714284,non_monotonic,0.15
C1QL2,2.4300620000000004,2.356726530612244,2.3736724489795917,-0.07333546938775637,0.016945918367347712,non_monotonic,0.15
C1QL3,2.681764,2.6095525510204083,2.549572959183674,-0.07221144897959153,-0.05997959183673407,non_monotonic,0.15
C1QL4,2.3498840000000007,2.2823489795918377,2.3131785714285704,-0.06753502040816306,0.030829591836732728,non_monotonic,0.15
C1QTNF1,3.2438369999999996,3.243856632653062,3.2961709183673467,1.9632653062373606e-05,0.05231428571428465,non_monotonic,0.15
C1QTNF2,2.542782,2.804188775510204,2.444566836734694,0.2614067755102041,-0.35962193877550996,non_monotonic,0.15
C1QTNF3,2.4745139999999997,3.2866224489795917,2.7445244897959182,0.812108448979592,-0.5420979591836734,adjacent_specific,0.15
C1QTNF4,2.3294200000000003,2.3910642857142865,2.2950438775510205,0.06164428571428626,-0.09602040816326607,non_monotonic,0.15
C1QTNF6,3.0679659999999984,3.0509632653061223,3.3159693877551035,-0.017002734693876143,0.26500612244898125,non_monotonic,0.15
C1QTNF7,2.515182,3.412297959183673,2.4666214285714294,0.8971159591836733,-0.9456765306122437,adjacent_specific,0.15
C1QTNF8,2.656752,2.5223933673469396,2.4991724489795923,-0.13435863265306036,-0.0232209183673473,non_monotonic,0.15
C1QTNF9B,2.5244759999999995,2.4838867346938773,2.362520408163266,-0.04058926530612217,-0.12136632653061152,non_monotonic,0.15
C1R,6.673876000000003,8.609068367346937,8.160248979591836,1.935192367346935,-0.4488193877551012,non_monotonic,0.15
C1RL,6.702768,6.95339591836735,6.632621428571429,0.2506279183673499,-0.3207744897959204,non_monotonic,0.15
C1S,7.794712,9.06517755102041,8.486674489795922,1.2704655510204104,-0.5785030612244881,adjacent_specific,0.15
C1orf100,2.544366,2.529389795918367,2.4235051020408163,-0.014976204081633249,-0.10588469387755062,non_monotonic,0.15
C1orf101,2.0890410000000004,2.1187382653061233,2.0941193877551014,0.029697265306122933,-0.024618877551021878,non_monotonic,0.15
C1orf103,5.733366999999999,5.429184693877551,6.277795918367348,-0.30418230612244823,0.8486112244897965,non_monotonic,0.15
C1orf104,3.2233760000000005,3.2643045918367366,3.262816326530613,0.04092859183673614,-0.0014882653061234485,non_monotonic,0.15
C1orf105,2.3124700000000002,2.2117132653061216,2.6718326530612253,-0.10075673469387869,0.46011938775510375,non_monotonic,0.15
C1orf106,4.143058000000001,3.9485295918367345,3.490162244897959,-0.19452840816326633,-0.45836734693877546,monotonic_down,0.15
C1orf107,4.366401999999999,4.402366326530612,5.233127551020406,0.0359643265306131,0.8307612244897937,tumor_specific,0.15
C1orf109,3.7645960000000014,3.6329704081632674,4.673672448979593,-0.13162559183673395,1.0407020408163254,tumor_specific,0.15
C1orf110,2.513429999999999,2.463626530612245,2.46714387755102,-0.04980346938775426,0.0035173469387750345,non_monotonic,0.15
C1orf111,2.7585659999999996,2.71365918367347,2.581749999999999,-0.0449068163265296,-0.13190918367347093,non_monotonic,0.15
C1orf112,2.5403979999999997,2.495286734693878,2.666116326530613,-0.04511126530612186,0.17082959183673507,non_monotonic,0.15
C1orf113,3.4151919999999993,3.165810204081632,3.0274306122448986,-0.2493817959183673,-0.13837959183673343,non_monotonic,0.15
C1orf114,2.0241100000000003,2.0964979591836728,1.989648979591837,0.07238795918367247,-0.1068489795918357,non_monotonic,0.15
C1orf115,7.693975999999999,7.354192857142857,4.979009183673471,-0.33978314285714184,-2.3751836734693867,monotonic_down,0.15
C1orf116,5.752958000000002,5.450943877551019,5.080764285714286,-0.3020141224489832,-0.37017959183673277,monotonic_down,0.15
C1orf120,2.186718,2.2046530612244895,2.2227020408163267,0.017935061224489512,0.018048979591837266,non_monotonic,0.15
C1orf122,8.490967999999997,8.352243877551018,8.433470408163265,-0.1387241224489788,0.0812265306122466,non_monotonic,0.15
C1orf123,7.622694,7.571505102040818,7.393289795918365,-0.051188897959182356,-0.1782153061224525,non_monotonic,0.15
C1orf124,3.1473489999999997,3.14723724489796,3.4462423469387753,-0.00011175510203953465,0.2990051020408151,non_monotonic,0.15
C1orf125,5.995439999999998,4.710227551020407,3.3276244897959195,-1.2852124489795909,-1.3826030612244873,monotonic_down,0.15
C1orf126,2.287738,2.322623469387755,2.3346244897959183,0.03488546938775494,0.01200102040816331,non_monotonic,0.15
C1orf127,2.951618,2.802244897959184,2.7541285714285717,-0.149373102040816,-0.04811632653061215,non_monotonic,0.15
C1orf128,7.329233000000003,7.2878224489795915,7.225564285714286,-0.04141055102041147,-0.0622581632653052,non_monotonic,0.15
C1orf129,2.427009,2.389871428571428,2.40766275510204,-0.03713757142857199,0.017791326530612217,non_monotonic,0.15
C1orf130,2.8097259999999995,2.6391285714285706,2.719873469387755,-0.1705974285714289,0.08074489795918449,non_monotonic,0.15
C1orf131,7.383507999999999,6.9293693877551,7.2631969387755095,-0.4541386122448987,0.3338275510204092,non_monotonic,0.15
C1orf135,3.0817819999999996,3.0461321428571435,4.155331632653062,-0.03564985714285607,1.1091994897959183,tumor_specific,0.15
C1orf138,2.7959300000000007,2.642208163265306,2.6073,-0.15372183673469486,-0.03490816326530588,non_monotonic,0.15
C1orf14,2.337692,2.249489795918367,2.173347959183674,-0.08820220408163326,-0.07614183673469288,non_monotonic,0.15
C1orf141,2.23381,2.1741387755102037,2.1974928571428576,-0.05967122448979634,0.023354081632653845,non_monotonic,0.15
C1orf144,5.691555999999999,5.464234183673472,5.321368877551019,-0.22732181632652715,-0.14286530612245318,non_monotonic,0.15
C1orf146,2.0381599999999995,2.026351020408163,2.00441530612245,-0.011808979591836355,-0.02193571428571328,non_monotonic,0.15
C1orf150,2.348875999999999,2.341325510204083,2.2010714285714283,-0.007550489795915993,-0.14025408163265451,non_monotonic,0.15
C1orf151,7.655806000000002,7.479757142857144,7.192662755102038,-0.17604885714285778,-0.287094387755106,monotonic_down,0.15
C1orf152,2.2984279999999995,2.212868367346938,2.1990387755102043,-0.08555963265306143,-0.013829591836733712,non_monotonic,0.15
C1orf156,5.436659999999998,5.171955102040818,5.216292857142858,-0.26470489795917995,0.04433775510204008,non_monotonic,0.15
C1orf157,2.448156,2.3353275510204083,2.340360204081632,-0.11282844897959166,0.005032653061223691,non_monotonic,0.15
C1orf158,2.7657510000000003,2.649989285714285,2.620817346938776,-0.11576171428571547,-0.02917193877550872,non_monotonic,0.15
C1orf159,3.1471760000000004,3.114176530612245,3.294026530612246,-0.03299946938775555,0.17985000000000095,non_monotonic,0.15
C1orf161,3.489274999999999,3.144494387755103,2.8741229591836746,-0.34478061224489576,-0.2703714285714285,monotonic_down,0.15
C1orf162,4.900519999999999,5.203017346938775,4.786857142857142,0.3024973469387753,-0.416160204081633,non_monotonic,0.15
C1orf163,6.169014,6.088035714285714,6.301301020408163,-0.080978285714286,0.21326530612244898,non_monotonic,0.15
C1orf168,2.8473320000000006,2.5969275510204093,2.3953428571428574,-0.25040444897959135,-0.20158469387755185,monotonic_down,0.15
C1orf170,2.602554,2.4607469387755105,2.4340183673469395,-0.1418070612244895,-0.02672857142857099,non_monotonic,0.15
C1orf172,6.475205999999998,6.004206122448976,5.810861224489794,-0.470999877551022,-0.1933448979591823,monotonic_down,0.15
C1orf173,2.1578779999999993,2.1850336734693867,2.0478285714285707,0.02715567346938741,-0.13720510204081604,non_monotonic,0.15
C1orf174,5.489209,5.4780867346938775,5.834716836734696,-0.011122265306122259,0.35663010204081846,non_monotonic,0.15
C1orf175,2.805308,2.6585591836734697,2.5396693877551018,-0.14674881632653047,-0.1188897959183679,non_monotonic,0.15
C1orf177,3.682516,3.410640816326531,2.9974102040816337,-0.27187518367346897,-0.41323061224489743,monotonic_down,0.15
C1orf182,2.998936,2.9282071428571435,3.362980612244899,-0.0707288571428566,0.43477346938775563,non_monotonic,0.15
C1orf183,2.9204200000000005,2.980145918367347,2.7728826530612247,0.05972591836734642,-0.20726326530612216,non_monotonic,0.15
C1orf185,2.077028,2.0769275510204075,2.0001836734693876,-0.00010044897959238241,-0.07674387755101986,non_monotonic,0.15
C1orf186,3.109134000000001,3.4768051020408164,2.5356811224489806,0.36767110204081543,-0.9411239795918358,non_monotonic,0.15
C1orf187,2.494709,2.3541790816326533,2.335899489795919,-0.14052991836734652,-0.018279591836734443,non_monotonic,0.15
C1orf189,2.4272180000000003,2.349720408163266,2.250923469387754,-0.07749759183673444,-0.0987969387755121,non_monotonic,0.15
C1orf190,2.717376,2.7322994897959183,2.637667857142857,0.01492348979591851,-0.09463163265306118,non_monotonic,0.15
C1orf192,2.311462,2.2396428571428566,2.226325510204083,-0.07181914285714353,-0.013317346938773511,non_monotonic,0.15
C1orf194,2.256433999999999,2.2140153061224495,2.2648316326530606,-0.04241869387754971,0.05081632653061119,non_monotonic,0.15
C1orf198,5.799696,6.3223918367346945,7.082485714285715,0.5226958367346946,0.7600938775510206,monotonic_up,0.15
C1orf201,3.9423619999999993,3.7130112244897964,2.953256632653061,-0.2293507755102029,-0.7597545918367352,monotonic_down,0.15
C1orf204,2.50853,2.498414285714285,2.6399183673469393,-0.010115714285714894,0.14150408163265427,non_monotonic,0.15
C1orf21,5.7739699999999985,5.901082653061221,4.551160204081631,0.12711265306122232,-1.3499224489795898,tumor_specific,0.15
C1orf210,6.609989999999999,6.120777551020411,4.512997959183675,-0.48921244897958793,-1.607779591836736,monotonic_down,0.15
C1orf211,2.113396,2.1017877551020416,2.136902040816327,-0.011608244897958198,0.03511428571428521,non_monotonic,0.15
C1orf212,7.120439999999999,7.22835255102041,6.793020408163262,0.10791255102041042,-0.43533214285714816,non_monotonic,0.15
C1orf213,3.6056879999999993,3.6474571428571436,3.496715306122447,0.04176914285714428,-0.15074183673469665,non_monotonic,0.15
C1orf216,3.065109,3.386296428571427,3.6696112244897954,0.3211874285714269,0.2833147959183684,monotonic_up,0.15
C1orf217,2.2815200000000004,2.2827999999999995,2.2201520408163273,0.0012799999999990597,-0.06264795918367216,non_monotonic,0.15
C1orf220,2.423032,2.4390428571428577,2.448265306122449,0.01601085714285766,0.009222448979591125,non_monotonic,0.15
C1orf222,2.563334,2.48655306122449,2.5648448979591834,-0.07678093877550962,0.0782918367346932,non_monotonic,0.15
C1orf223,2.507066,2.4298010204081626,2.3782887755102045,-0.07726497959183742,-0.05151224489795814,non_monotonic,0.15
C1orf226,4.402251,4.337179591836735,4.0117423469387745,-0.06507140816326462,-0.32543724489796055,non_monotonic,0.15
C1orf227,2.582916000000001,2.436270408163266,2.497347959183673,-0.1466455918367351,0.06107755102040713,non_monotonic,0.15
C1orf228,2.495036,2.458740816326531,2.2531887755102042,-0.036295183673468845,-0.20555204081632672,non_monotonic,0.15
C1orf229,2.4592119999999995,2.4339989795918373,2.4274653061224503,-0.0252130204081622,-0.006533673469387047,non_monotonic,0.15
C1orf230,2.48117,2.6572500000000003,3.329224489795918,0.17608000000000024,0.6719744897959177,monotonic_up,0.15
C1orf25,5.393434,5.102949489795919,5.216794897959182,-0.29048451020408095,0.11384540816326272,non_monotonic,0.15
C1orf26,3.4844140000000006,3.267003571428571,3.2428602040816332,-0.21741042857142956,-0.024143367346937783,non_monotonic,0.15
C1orf27,5.692482,5.5758051020408175,5.606095918367347,-0.11667689795918257,0.030290816326529857,non_monotonic,0.15
C1orf31,7.976594,7.570338775510202,8.131790306122445,-0.4062552244897981,0.561451530612243,non_monotonic,0.15
C1orf35,4.991121,5.011896938775509,5.565254591836735,0.020775938775509317,0.5533576530612256,tumor_specific,0.15
C1orf38,2.834857999999999,2.824933673469387,2.8172336734693886,-0.009924326530612149,-0.007699999999998486,non_monotonic,0.15
C1orf43,8.462305,8.203229591836735,8.406457142857146,-0.259075408163266,0.20322755102041157,non_monotonic,0.15
C1orf49,2.7364529999999996,2.6671678571428576,2.59220612244898,-0.06928514285714193,-0.07496173469387779,non_monotonic,0.15
C1orf50,6.4631880000000015,6.37042142857143,6.2623510204081665,-0.09276657142857125,-0.10807040816326374,non_monotonic,0.15
C1orf51,2.849122000000001,3.331088775510204,2.936133673469388,0.48196677551020306,-0.39495510204081574,non_monotonic,0.15
C1orf52,7.7511019999999995,7.662795918367347,7.485640816326531,-0.08830608163265286,-0.17715510204081575,non_monotonic,0.15
C1orf53,6.912951999999997,6.1386306122449,6.498431632653064,-0.774321387755097,0.3598010204081641,non_monotonic,0.15
C1orf54,5.719076,5.90633163265306,5.364678571428572,0.1872556326530601,-0.5416530612244888,non_monotonic,0.15
C1orf55,5.450467999999998,5.446801020408164,5.71409693877551,-0.003666979591834263,0.26729591836734645,non_monotonic,0.15
