gene_symbol,log2_fold_change_reference,adjusted_p_value_reference,log2_fold_change_adjusted,adjusted_p_value_adjusted,reference_significant,adjusted_significant,sign_agreement,lost_significance,gained_significance,changed_direction,reference_model,adjusted_model,effect_difference,effect_direction_agreement,significance_retained
EXOG,0.0193215427356283,0.565832221222211,-0.0042548035546049,0.913753923012779,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.023576346290233197,False,False
CREB3L3,-0.107123326060519,0.566217854394936,0.0454870100692468,0.829356846865236,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.1526103361297658,False,False
RD3,-0.0221463175560911,0.586536617141405,0.0002956985307887,0.995485482670996,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0224420160868798,False,False
ZNF432,-0.0244948820056555,0.589383639559348,0.0037868130449488,0.944107253590436,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0282816950506043,False,False
MEOX1,-0.0206128048823814,0.601231260135988,0.0095005843692736,0.832662807663411,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.030113389251655,False,False
DRC3,0.0150301389978933,0.608136418791393,-0.0037759936781767,0.911892431679146,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.01880613267607,False,False
AP1B1,-0.0297570514402905,0.609947742263075,0.00673831777471,0.920726794677536,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0364953692150005,False,False
PAXX,-0.0290304996765583,0.61085073732132,0.0007334826107217,0.991484028452818,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.02976398228728,False,False
FBXL21P,0.015286425191093,0.611035680188245,-0.0044871092704237,0.897738126355215,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.019773534461516702,False,False
C5orf58,0.0186886933529173,0.611229489306834,-0.0007951685381886,0.985522270476974,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0194838618911059,False,False
C4orf36,-0.0187304096417086,0.611355356707429,0.0150127429113077,0.708655551526009,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0337431525530163,False,False
PSG7,-0.0242575420631783,0.611429079753818,0.0018620853905412,0.974797438123013,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0261196274537195,False,False
TMEM207,0.0187827785542949,0.611776264431397,-0.0003616800717978,0.993620576731313,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0191444586260927,False,False
HMSD,0.0209576028915348,0.611982417020026,-0.0017400992594502,0.972735951877301,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.022697702150985,False,False
MAGEA11,-0.017576303424666,0.613814042103777,0.0022319967359685,0.957185303099257,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.019808300160634503,False,False
EFL1,-0.0336048494989858,0.61467205749522,0.0241766341743645,0.744210219814384,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0577814836733503,False,False
HYOU1,-0.0359891659038616,0.61481730356791,0.0027426489465764,0.974992253397417,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.038731814850438,False,False
LRRN2,-0.0723947513629686,0.616030589295853,0.0174038100884536,0.917082249604282,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0897985614514222,False,False
H1-5,-0.0285181306718414,0.618441292141279,0.022360403976154,0.722597401757668,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.050878534647995396,False,False
CHRNE,-0.0225491972364444,0.621463299338172,0.0069163482780519,0.895581872846638,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0294655455144963,False,False
MED12L,-0.0134270843458839,0.626501039543384,0.00120412384913,0.971714872514257,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0146312081950139,False,False
GPRC5A,-0.0788240608687273,0.627637477781045,0.0119434117584881,0.950533179299454,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0907674726272154,False,False
SLC7A5,0.0242373853981033,0.633115694277333,-0.0088335476001957,0.87979390426116,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.033070932998298996,False,False
SLC16A9,-0.0941556519099142,0.640657583693263,0.0433150386629066,0.85117133619859,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.1374706905728208,False,False
SEPTIN14,0.0113617516980248,0.641243101453031,-0.0032223556679081,0.908728395987704,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0145841073659329,False,False
ACACA,-0.0211953260438077,0.64231526076057,0.0003097491098984,0.995501742891558,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.021505075153706102,False,False
NRP2,0.0231146575042844,0.645618289242491,-0.0130831524092068,0.817847960769906,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0361978099134912,False,False
TMEM92,-0.0277137220292523,0.646587906822044,0.0040810960617379,0.953396822961883,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.031794818090990204,False,False
SMYD3,0.016667749200688,0.648813335220446,-0.0077559459126795,0.852754897988518,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.024423695113367498,False,False
SEMA7A,-0.0156629065161142,0.648955645950355,0.0121176688322027,0.750619744412247,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0277805753483169,False,False
IFT22,0.0535916773949532,0.651834503317008,-0.0005533123694987,0.997004767510901,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0541449897644519,False,False
CFAP95,-0.0249254995411275,0.652266779372191,0.0315783594636077,0.589483837634769,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0565038590047352,False,False
UCA1,-0.102911877675836,0.652548132775621,0.0050977030431579,0.985043365905071,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.1080095807189939,False,False
CSF1R,0.0324270394035324,0.652756672101773,-0.0103195918227008,0.90168908785767,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0427466312262332,False,False
PSPC1,0.0231319872075957,0.655981081901448,-0.0076356027210863,0.898900961120632,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.030767589928682,False,False
ANKFN1,-0.0167710556177683,0.656276923011189,0.0032914737142783,0.941299140150392,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.020062529332046598,False,False
DBP,0.0437717158827419,0.657031053526695,-0.0169719314738623,0.881219785443245,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0607436473566042,False,False
ALPK3,0.0167507825543525,0.658910814886006,-0.004798713924353,0.913235475895231,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0215494964787055,False,False
HASPIN,-0.0253240829185878,0.659894722658024,0.0140038937910683,0.829386714522192,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0393279767096561,False,False
HK1,0.0399585493195369,0.663874678885275,-0.0002741375966888,0.997964373425789,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0402326869162257,False,False
DNAJC27,0.0262219685239157,0.665313637727674,-0.0022867793139757,0.975106036238446,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0285087478378914,False,False
SIGIRR,-0.0227193144182648,0.6682244410176,0.0015387245023094,0.980939775207899,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0242580389205742,False,False
DCTN3,0.0262668755438439,0.670347575731116,-0.0008353126336636,0.991102287634685,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.027102188177507498,False,False
TRIAP1,-0.0240338865273737,0.673081533042254,0.0059746597411548,0.927642135807354,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.030008546268528502,False,False
LEFTY1,-0.0945989927270139,0.673239070853968,0.0391427374470781,0.87974797731857,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.133741730174092,False,False
RNF180,0.0113943637198615,0.676206266309501,-0.0040793546166693,0.895581872846638,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0154737183365308,False,False
CABS1,-0.014976670766954,0.679451171264294,0.0056749617136088,0.891739792786542,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0206516324805628,False,False
NFE2L3,-0.0468233637122547,0.68048760623056,0.0237173775296561,0.854788555937049,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0705407412419108,False,False
PLA2G2D,-0.0189657852037357,0.68186082143817,0.0017962275078838,0.974644219629646,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0207620127116195,False,False
ZFTRAF1,0.0165346295148711,0.68322447803739,-0.0096607592027031,0.832683692276485,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0261953887175742,False,False
C19orf12,0.0288305410316531,0.684074371676483,-0.0060571782404836,0.941964349926787,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0348877192721367,False,False
KMO,-0.016043118254619,0.684228431123054,0.0018404500011171,0.969400868846809,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0178835682557361,False,False
TENT5D,0.0104771829716446,0.690850440580434,-0.0001799873569557,0.995501742891558,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0106571703286003,False,False
TFIP11,0.0208218360027575,0.692533290263785,-0.0010764860622451,0.986106008842534,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0218983220650026,False,False
CDR2L,0.0135267893017325,0.696096658994387,-0.0047389462625392,0.904718236595557,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0182657355642717,False,False
PHF6,-0.0309295421431489,0.699310956533659,0.0326798141824457,0.707466537457352,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0636093563255946,False,False
SLCO1B3,0.0182720378581157,0.701694645445776,-0.008116338594554,0.882267252356123,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.026388376452669702,False,False
GOLIM4,-0.0393966249116707,0.701771357516444,0.0028538968818274,0.98170474889965,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0422505217934981,False,False
DEFB129,-0.0156651376601373,0.703149020826393,0.0027179888303825,0.955456108213542,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0183831264905198,False,False
HMGN3,0.0269652570218071,0.706836392648156,-0.00313913020767,0.971229658405702,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0301043872294771,False,False
CD300LG,0.0137722321003449,0.706837639485311,-0.0057807176724981,0.889093007820694,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.019552949772842998,False,False
FARP2,-0.0177480463116508,0.707706291914506,0.0030765049751517,0.956000680661861,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0208245512868025,False,False
RIN3,0.0150725530363601,0.708259411800356,-0.0078039315535097,0.865691458912136,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0228764845898698,False,False
MGAM,-0.0270828400985293,0.708896591267327,0.014316400326091,0.862941482546697,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0413992404246203,False,False
TAS2R42,-0.0139236142916043,0.709105306019937,0.0012575963070184,0.977859041084458,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0151812105986227,False,False
SENP2,0.0176038881038998,0.709360381180923,-0.0062730039913916,0.908049097673914,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0238768920952914,False,False
NFATC2,-0.0249620010418886,0.710138353541735,0.0044629280640878,0.955149012720121,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0294249291059764,False,False
ALPI,-0.0339612816580739,0.710424534014043,0.0134441165603107,0.897936238738361,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.047405398218384596,False,False
PPTC7,-0.0224452008010886,0.710693163183501,0.0023226164702167,0.974797438123013,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.024767817271305302,False,False
ADIPOR2,-0.0288793044253808,0.711511574119296,0.0043591632791261,0.962678134449623,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.033238467704506905,False,False
TAFA1,0.0184797117743157,0.712588365873201,-0.0043943232924205,0.940558994648938,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0228740350667362,False,False
CLDN7,-0.0514699111137184,0.713037600634685,0.0137032108115654,0.932538977176622,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.06517312192528381,False,False
ATP1B3,-0.034192356102251,0.713470369195726,0.0380143564916652,0.707587536593178,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0722067125939162,False,False
RFPL2,-0.0098161553688883,0.718355072299511,0.0078932442216248,0.793749591868484,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0177093995905131,False,False
SRRD,0.0166130917003987,0.719656999015672,-0.0084127172919536,0.873793025985611,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0250258089923523,False,False
MARVELD2,-0.0416314858818457,0.724100852398881,0.0237077492601633,0.860073147963333,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.06533923514200901,False,False
MFSD5,-0.0214259594616941,0.72464140720528,0.0156185039434351,0.818638322625373,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0370444634051292,False,False
CDCA5,-0.0320737717080717,0.726245709016331,0.0003853471258973,0.997080052135008,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.032459118833969,False,False
SLC22A4,-0.0707492880525713,0.726351206654806,0.0693808524435489,0.754801180420548,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.14013014049612021,False,False
FANCD2,-0.0185860570208614,0.727344798160597,0.0128502113588939,0.830381766357195,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0314362683797553,False,False
OGFOD1,0.0261623773675387,0.730931060519259,-0.0166878593191031,0.846222981702664,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0428502366866418,False,False
KRTAP3-3,-0.0099641051927718,0.731040965755837,0.0113413237905206,0.719380554476518,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0213054289832924,False,False
LENG1,0.0168537849299054,0.733983259199888,-0.0019131312921969,0.974797438123013,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0187669162221023,False,False
SNORA77,0.0257022751862797,0.733983259199888,-0.0007711918552358,0.993131583771707,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0264734670415155,False,False
KRTAP4-3,-0.0130516064383413,0.734547427596473,0.0008644936064198,0.984798812603091,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0139161000447611,False,False
RBM19,0.0186127589673924,0.734889648102419,-0.0014703722861143,0.982262713808701,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0200831312535067,False,False
CEP97,0.0136304791561345,0.736741016458509,-0.0077784588474412,0.866654177992038,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0214089380035757,False,False
BST1,-0.0429184059442263,0.738562360380428,0.0027375248257973,0.985522270476974,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0456559307700236,False,False
LRRC24,0.0169863281660308,0.74065160952656,-0.0165484145839057,0.769379623659575,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.033534742749936494,False,False
GPR107,-0.0190473501139712,0.742774124200341,0.0029197895822548,0.966628292083015,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.021967139696226,False,False
PKIG,0.0443031253451084,0.74277493892826,-0.0443702684417545,0.76490924678265,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0886733937868629,False,False
IFTAP,0.0392653742237412,0.744164922833786,-0.0069790910717977,0.960982548168059,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0462444652955389,False,False
LIMA1,-0.0277681506695439,0.744671303124932,0.0233346324135212,0.804492778202434,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0511027830830651,False,False
EBI3,-0.0245344563484524,0.746727761697936,0.0102005325190277,0.906587767793484,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.034734988867480096,False,False
LINGO4,-0.0169578302737189,0.747478724764007,0.0011953010844513,0.984652058811311,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.018153131358170198,False,False
LY6S-AS1,-0.0087794952578574,0.748616643487712,0.0008505925423039,0.979678355802251,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0096300878001613,False,False
ARF4,-0.0243337332920516,0.748665936323823,0.0002780938363435,0.9974333137148,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.024611827128395103,False,False
CATSPERD,-0.0128651775822151,0.750801209711982,0.0015417478924801,0.974841687430729,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.014406925474695199,False,False
ATP2B4,0.0181086693647288,0.752188703059707,-0.0130321379387484,0.840140278577584,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0311408073034772,False,False
ORAI3,0.0186341960185148,0.753762295271504,-0.0102145054549324,0.879972108820735,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0288487014734472,False,False
FBXO11,0.0168557750692056,0.754095118248902,-0.003734815577189,0.952722883346748,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0205905906463946,False,False
ZNF546,0.012755915246278,0.756422440788174,-0.0044087477103272,0.925250619712135,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0171646629566052,False,False
OR52N5,-0.0139787189120528,0.756568270773596,0.0071381107455673,0.889425560451285,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,0.0211168296576201,False,False
OR2L13,0.012736558174727,0.757283378555078,-0.0109662696838866,0.810466887310592,False,False,False,False,False,True,U0_unadjusted,U1_age_sex_adjusted,-0.0237028278586136,False,False
