"gene_symbol","entrez_id","model","contrast","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"CRELD2",79174,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.12743362108621,0.0589012035049744,2.17089750429226,0.0315637494090599,0.084254940532749,5.29880704735196,0.0114151071519035,0.243452135020517,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PEX39",441150,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.140432096407814,0.0649994391088654,-2.17088330507351,0.0315648444061845,0.084254940532749,4.83707226295003,-0.268285558953807,-0.012578633861821,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SIRT1",23411,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.100282717571861,0.0461401248642256,2.17033416371681,0.0316072176458065,0.0843558681107046,5.035495821082,0.00895931560509927,0.191606119538622,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GDF6",392255,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.112754109481157,0.0520248120943542,2.16999525027475,0.0316333937176888,0.0844135444999373,2.60823283086727,0.01005748009916,0.215450738863154,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ANKRD42",338699,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0943589637501278,0.0433529934088657,2.16983458304483,0.0316458094565063,0.084426241986244,3.5405106311591,0.00841029985080265,0.180307627649453,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ITGA3",3675,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.111703594592001,0.0515346729167536,2.16981550374958,0.03164728411069,0.084426241986244,3.3933594028812,0.00995534782822573,0.213451841355777,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EXO5",64789,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.102282028816063,0.0471019998870557,-2.16949201692296,0.0316722957337061,0.0844807772816251,3.57792286417713,-0.195462278801917,-0.00910177883020799,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NSMAF",8439,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.124810261812371,0.0577096587880908,2.16940911110271,0.0316787086712656,0.0844856949851004,6.2232894990782,0.0111021551606513,0.238518368464091,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SH3GLB2",56904,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.134692893062436,0.0623744583129765,-2.16860544827888,0.0317409319941764,0.0846394335985466,4.82228124259202,-0.257450024230467,-0.0119357618944051,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SART1",9092,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.130790515662702,0.0605547024244873,-2.16814569174751,0.0317765760799149,0.0847222626845892,3.82225038353311,-0.250016353736822,-0.0115646775885825,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TP53I13",90313,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.116197492699096,0.0537201423457142,-2.16701753650085,0.0318641868704557,0.0849436008123883,6.25459480486666,-0.222175786886539,-0.0102191985116532,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ASNSD1",54529,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.115869729210905,0.0535749367777638,-2.16665291677466,0.0318925473780682,0.0850069483956293,6.32768243030369,-0.221566870134474,-0.0101725882873368,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CRYBA4",1413,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.086602888782572,0.0397457521440045,-2.16644877826042,0.0319084350324512,0.0850330669284685,2.13696806615334,-0.16561006631099,-0.00759571125415449,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GLUL",2752,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.195000689819794,0.0907241406831139,-2.16640883983465,0.0319115441544966,0.0850330669284685,6.99401401533702,-0.372901662387188,-0.0170997172524004,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF655",79027,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.17998046632802,0.0837102159258499,-2.16583466244512,0.0319562716622204,0.0851399802643306,3.71475886940244,-0.34422187699174,-0.0157390556642999,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZBTB42",100128927,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0872011069293174,0.0400455077011222,2.16562264441903,0.0319728012507733,0.0851717468847137,3.67560578074076,0.00761783183089117,0.166784382027744,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"AKR1E2",83592,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0880524381763924,0.0404513600884843,-2.16553453782859,0.0319796724938653,0.0851777793736056,3.14137971626329,-0.168415942302967,-0.00768893404981809,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SDCCAG8",10806,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.112496816156673,0.0520183752173026,2.1653061724475,0.0319974881713313,0.0852129564003912,3.86077992386359,0.00981264280140687,0.215180989511939,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SOS1",6654,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.137080435686614,0.0635973633033628,2.16517535832478,0.0320076973647841,0.0852278692792134,5.97971885256004,0.0119494129924468,0.262211458380781,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TEX101",83639,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.12008189323739,0.0556024487314475,-2.16498035742952,0.0320229211561226,0.0852561284631686,2.48994802550553,-0.22970602325594,-0.0104577632188396,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NID1",4811,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.231307297090085,0.107803106664409,-2.1647187990267,0.032043350962592,0.0852982377337067,5.17756662163282,-0.442495881336682,-0.0201187128434885,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LATS2",26524,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.221036292174243,0.10300118332848,2.16455343201552,0.0320562732739,0.0853203530782224,5.13045608104203,0.0192099405124304,0.422862643836055,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLC18A1",6570,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.186946195153304,0.0870386374197309,2.16425505227349,0.0320796010464222,0.0853701530438035,3.10082743792247,0.0162236863085081,0.3576687039981,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SNTA1",6640,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.126913042687976,0.0588427670360395,-2.16414309360428,0.0320883579338751,0.0853811682540438,3.46549591647706,-0.242818231023155,-0.0110078543527969,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF169",169841,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0806944888460893,0.0369810659876393,2.16397903423573,0.0321011936351148,0.0854030316997516,3.16809099702691,0.00699348216940275,0.154395495522776,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MS4A12",54860,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.4211631313381,0.196703898126517,2.16366333098367,0.0321259061829824,0.0854564818476973,11.7485922817996,0.0364444682490981,0.805881794427102,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HDDC2",51020,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.120387009480534,0.0557862805348688,-2.16345205356563,0.032142453708528,0.0854882003841604,8.08228066052419,-0.23036732094639,-0.0104066980146777,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ELOA2",51224,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0787547249746356,0.0360699534876645,2.16319242643387,0.0321627981536,0.0855300068833688,2.94685816125108,0.00679921439140897,0.150710235557862,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DENND1A",57706,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.162339432557353,0.0755361283148368,2.16304956456266,0.0321739975992656,0.085547485707567,5.22425228761389,0.0140056244614121,0.310673240653294,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"EXOSC10",5394,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0792319120860771,0.0363060709122937,2.16270856768547,0.0322007431956698,0.0856062892434127,5.12443509560671,0.00682421587238662,0.151639608299768,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DDB1",1642,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0795045603014341,0.0364422511233602,2.16236080443079,0.0322280393271208,0.0856665392694743,4.63943192444675,0.0068360138716041,0.152173106731264,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SKP1",6500,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.123260441637865,0.0571724640165556,-2.16227343129698,0.0322349004410104,0.0856724607092542,7.9858822346789,-0.235927174626771,-0.010593708648958,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SNORA71A",26777,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0834938102948716,0.0383567955721434,-2.16165541062554,0.0322834676118694,0.085789208988713,2.29935158957401,-0.159833503504949,-0.00715411708479424,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MIS18BP1",55320,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.173700525617287,0.0809393424066481,-2.1612420605475,0.0323159860804665,0.0858632824583741,6.54068635459742,-0.33254800051321,-0.0148530507213647,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RNASE2",6036,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.19284236284481,0.0899391017308379,-2.16100633922044,0.0323345430942546,0.0859002445133288,2.64180830575864,-0.369214101847279,-0.01647062384234,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CHCHD7",79145,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0959338206480729,0.0442861376330163,-2.16083346192644,0.0323481586135968,0.0859185452705188,6.94402889500902,-0.183680974393467,-0.0081866669026785,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ULK3",25989,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.117128304010171,0.0543172505170375,-2.16080087862366,0.0323507253744376,0.0859185452705188,4.09696233542974,-0.224262891273989,-0.0099937167463531,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CFAP97",57587,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.11799974130123,0.0547447782053384,-2.16018122599545,0.0323995722902482,0.0860359172262946,4.59240402051127,-0.225962372804212,-0.0100371097982475,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NEU2",4759,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.122111812128563,0.0567004747096049,-2.15965995007122,0.0324407136469213,0.0861327965725983,2.99308099701441,-0.233863706892908,-0.0103599173642172,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GCNT4",51301,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0941654222045082,0.0434744565430499,2.15950359280998,0.0324530628521936,0.0861520848395427,2.08807352872161,0.00798271726279244,0.180348127146224,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HTATSF1",27336,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.116013794337725,0.0538251137272731,-2.1594499937562,0.0324572970790835,0.0861520848395427,6.62026179586382,-0.222195347388975,-0.00983224128647549,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DOCK10",55619,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.199232795093785,0.0930487828080105,2.15847794076311,0.0325341704897848,0.0863437365230545,5.19217600706982,0.0168029846022355,0.381662605585334,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM254-AS1",219347,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.0798422433391162,0.0366875868378319,2.15758945817503,0.0326045726335494,0.0865181613080265,3.30201186268774,0.00670366520037012,0.152980821477862,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"INPP5J",27124,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.153245373430725,0.0714869782190682,-2.15634811667701,0.032703155573031,0.0867561195042538,4.16603514128053,-0.293704864888362,-0.0127858819730872,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GALNT12",79695,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.191155749887358,0.0893413207755371,-2.15634212730675,0.0327036318520632,0.0867561195042538,8.36774697582071,-0.366363088247961,-0.015948411526755,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MGAT4A",11320,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.198377542288851,0.0927781301761979,-2.15544255284973,0.0327752348365039,0.086929667394287,5.61038026465342,-0.380280033433024,-0.0164750511446786,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"OR2A2",442361,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.0887808536497739,0.0409951071353252,-2.15540213121154,0.0327784554393169,0.086929667394287,2.50650463443735,-0.170190075276454,-0.00737163202309368,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DHRS3",9249,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.192892885255913,0.0902013734542818,-2.15532925223408,0.0327842627795028,0.0869325998555867,4.4986706223686,-0.369775512317813,-0.0160102581940131,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CYP4F12",66002,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.254546856610687,0.11922199868874,2.15496061918134,0.0328136508371158,0.0869980504700704,6.48372699725207,0.0210876560557078,0.488006057165667,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PLEKHA7",144100,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.106789591719054,0.0495739404872126,2.15466330917499,0.0328373694988752,0.0870484533382368,3.76235982345984,0.00883335240770954,0.204745831030399,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RALB",5899,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.112829453953026,0.0524633346118346,-2.15364810841844,0.0329184715374474,0.0872509373175748,6.77098786615458,-0.216374740937243,-0.0092841669688096,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MAK16",84549,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.134796390298384,0.0628741555470135,-2.15325840687501,0.0329496498793371,0.087321058659731,6.1477920802166,-0.258523453525983,-0.0110693270707854,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NXPE4",54827,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.338644293455539,0.15890071602423,2.15282132733095,0.0329846491158847,0.0873904638675009,9.44014817984787,0.0277459785065679,0.649542608404511,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LRRFIP2",9209,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.143532704136765,0.0670174625366978,-2.15281330376025,0.032985291905424,0.0873904638675009,5.51277637933227,-0.275305904020067,-0.0117595042534626,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ELMOD2",255520,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.122755839997196,0.0571921124704977,-2.15269384137267,0.0329948636358365,0.0874032992301744,7.04785623922084,-0.235460659509324,-0.0100510204850684,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FBXO47",494188,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.065967133051286,0.0300992661525725,2.1526273263432,0.0330001940859429,0.0874048973856303,1.95218659397548,0.00539939504219562,0.126534871060376,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
