gene_symbol,entrez_id,log2_fold_change,standard_error,test_statistic,p_value,adjusted_p_value,comparison,direction,annotation_status,method,adjacent_direction_consistency,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
SPON1,,0.6630175510204079,0.1344668690751658,4.930713086282889,3.2715550156113923e-06,1.353256734678273e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8571428571428571,5.278860000000001,5.941877551020409,3.909026020408163,0.6630175510204079,-2.0328515306122457,adjacent_specific,0.15
ITGA1,,0.5542673877551016,0.11480698173115189,4.8278195227974185,3.5048101756348047e-06,1.4397321627634667e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7346938775510204,3.0052020000000006,3.5594693877551022,4.237362244897961,0.5542673877551016,0.6778928571428584,monotonic_up,0.15
HKDC1,,-0.562242857142853,0.11549899334444824,-4.867945952274213,3.507640210575834e-06,1.4402732285823566e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7653061224489796,6.045799999999998,5.483557142857145,6.0104938775510215,-0.562242857142853,0.5269367346938765,adjacent_specific,0.15
GPR183,,0.5734607551020394,0.1194338310538865,4.8014934298080405,3.870063029571989e-06,1.5778586741552605e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7346938775510204,4.694552000000001,5.26801275510204,4.63838163265306,0.5734607551020394,-0.6296311224489806,adjacent_specific,0.15
ADORA2B,,-0.6662911020408204,0.1381214423391782,-4.823951232746624,3.966503765541758e-06,1.613378160562168e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7959183673469388,8.428686,7.76239489795918,7.22641224489796,-0.6662911020408204,-0.53598265306122,monotonic_down,0.15
PARP8,,0.5398093877551009,0.11176621336901518,4.829808324746838,4.077769452954058e-06,1.6547470243871538e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8061224489795918,4.150359999999999,4.6901693877551,5.202759183673467,0.5398093877551009,0.512589795918367,monotonic_up,0.15
NR1H4,,-1.2460117142857108,0.2580511669627661,-4.8285451639344705,4.153277975323184e-06,1.6835940525900238e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7857142857142857,6.527875999999997,5.281864285714287,3.1923051020408155,-1.2460117142857108,-2.089559183673471,monotonic_down,0.15
REG4,,-1.2461831428571424,0.25901001011479274,-4.811331972477961,4.455825771955151e-06,1.7947730632118906e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7551020408163265,6.237476,4.991292857142858,5.4587173469387755,-1.2461831428571424,0.4674244897959179,non_monotonic,0.15
FAM55A,,-0.5860032653061262,0.12222350650255216,-4.794521791058989,4.526939658819059e-06,1.8191838561400354e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9183673469387755,8.16529,7.579286734693874,4.897830612244899,-0.5860032653061262,-2.6814561224489752,monotonic_down,0.15
C4orf48,,-0.6504719183673409,0.13710153337002276,-4.744453999735983,5.570396147364876e-06,2.2031645751106616e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8367346938775511,8.791825999999997,8.141354081632656,8.911937755102041,-0.6504719183673409,0.7705836734693854,adjacent_specific,0.15
C4orf31,,0.6816506122448995,0.13872857293535884,4.9135560023566125,6.056087767127136e-06,2.3804275616453483e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9183673469387755,5.223630000000001,5.9052806122449,4.508724489795919,0.6816506122448995,-1.396556122448981,adjacent_specific,0.15
ST3GAL4,,1.1422231428571425,0.23915165105288058,4.776145754496912,6.295086324717103e-06,2.4667306775594497e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7959183673469388,5.129383999999999,6.271607142857142,4.841729591836733,1.1422231428571425,-1.4298775510204083,adjacent_specific,0.15
GBP1,,0.5618507346938779,0.11899969477589808,4.721446855405497,7.001678069570528e-06,2.7239875448431316e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8163265306122449,7.2490359999999985,7.810886734693876,7.57700612244898,0.5618507346938779,-0.23388061224489665,non_monotonic,0.15
GSTT1,,-1.0141846122448976,0.21721319236015388,-4.669074659900548,7.297970070272608e-06,2.8311603532597895e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7448979591836735,7.429953999999999,6.415769387755101,5.929798979591839,-1.0141846122448976,-0.4859704081632623,monotonic_down,0.15
HLA-DQA1,,-0.9499580204081646,0.20198450252295552,-4.703123301750351,7.66323593211256e-06,2.965007359224205e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.826530612244898,6.235032,5.285073979591836,5.074191836734693,-0.9499580204081646,-0.2108821428571428,monotonic_down,0.15
KLF5,,-0.5026702857142862,0.10843490972566892,-4.635686855699877,7.844344498358207e-06,3.0326156192637614e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9183673469387755,9.504206,9.001535714285714,8.758524489795919,-0.5026702857142862,-0.24301122448979484,monotonic_down,0.15
LOC100288152,,-0.8325308571428565,0.17472658902428753,-4.764763404310102,8.212061139990347e-06,3.16641644603921e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8469387755102041,4.913638,4.081107142857143,4.997464285714285,-0.8325308571428565,0.9163571428571418,adjacent_specific,0.15
AKR1C1,,1.160050836734694,0.24541361560488892,4.726921258526882,9.509600591124381e-06,3.617638266833331e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,4.375941,5.535991836734694,3.542123469387756,1.160050836734694,-1.9938683673469382,adjacent_specific,0.15
HOXB13,,1.4011627142857113,0.3037713731543555,4.612556804599681,1.0129748189696095e-05,3.8351641585168754e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7142857142857143,3.621673,5.022835714285711,3.9536188775510195,1.4011627142857113,-1.0692168367346917,adjacent_specific,0.15
LOC643008,,-0.5262436326530615,0.11160490937684016,-4.715237309822731,1.0284242965157632e-05,3.8882443617275873e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8469387755102041,5.105212,4.578968367346938,3.34581224489796,-0.5262436326530615,-1.2331561224489782,monotonic_down,0.15
SLC20A1,,-0.7218980816326539,0.15640079660152423,-4.615693125092552,1.0827746491039996e-05,4.079151032635566e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7755102040816326,10.162694,9.440795918367346,8.3098081632653,-0.7218980816326539,-1.130987755102046,monotonic_down,0.15
CCL5,,-0.600192448979592,0.13190427629211285,-4.550212213366128,1.1349762608785736e-05,4.257278961215138e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7040816326530612,8.051420000000002,7.45122755102041,6.106801020408163,-0.600192448979592,-1.344426530612247,monotonic_down,0.15
AZGP1,,-0.5102703265306117,0.11122668189280194,-4.587661142516146,1.166724733639722e-05,4.367762274577331e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7653061224489796,5.323504000000001,4.813233673469389,7.617969387755105,-0.5102703265306117,2.804735714285716,adjacent_specific,0.15
ETV7,,0.510962938775509,0.11245685455226719,4.543635341837042,1.17116533762432e-05,4.382662741424343e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7448979591836735,3.914734,4.425696938775509,4.628429591836734,0.510962938775509,0.2027326530612248,monotonic_up,0.15
ST6GAL2,,0.6116762653061225,0.13407484987010368,4.562199889828224,1.2614626496702608e-05,4.690148183894116e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.826530612244898,2.710212,3.3218882653061224,3.040777551020409,0.6116762653061225,-0.2811107142857132,non_monotonic,0.15
PEPD,,-0.533327510204078,0.11440417836576423,-4.661783492723179,1.2690827685819055e-05,4.712958048332257e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7755102040816326,7.845101999999996,7.311774489795918,7.569131632653062,-0.533327510204078,0.25735714285714373,non_monotonic,0.15
CAPN9,,-0.5909727755102079,0.1321655692789887,-4.471457874650558,1.6750887235478466e-05,6.069208239077259e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7448979591836735,5.2464840000000015,4.655511224489794,3.324016326530612,-0.5909727755102079,-1.3314948979591814,monotonic_down,0.15
RBP2,,-0.6952071836734706,0.1511050533224872,-4.600820213403221,1.677389818273446e-05,6.0763892960286166e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7755102040816326,4.002348000000001,3.307140816326531,3.992239795918368,-0.6952071836734706,0.6850989795918374,adjacent_specific,0.15
LYZ,,-0.747677183673467,0.16601998396452639,-4.50353725990736,1.6878014007891814e-05,6.110617735505993e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7959183673469388,9.205867999999997,8.45819081632653,9.277445918367345,-0.747677183673467,0.819255102040815,adjacent_specific,0.15
IL17RB,,-0.5122414285714321,0.11443891091877077,-4.476112403193205,1.763014606657608e-05,6.351522821336017e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8163265306122449,6.95687,6.444628571428568,7.087322448979591,-0.5122414285714321,0.6426938775510225,adjacent_specific,0.15
NBLA00301,,0.63937142857143,0.14281641031053452,4.476876482059767,1.8927634748556664e-05,6.76774019929613e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7040816326530612,2.336499999999999,2.975871428571429,2.184926530612245,0.63937142857143,-0.790944897959184,adjacent_specific,0.15
LEAP2,,-0.7469814081632622,0.165385702461704,-4.516602082554446,1.9443710877019657e-05,6.933953828338512e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7244897959183674,5.617985999999998,4.871004591836736,3.7152234693877553,-0.7469814081632622,-1.155781122448981,monotonic_down,0.15
SLC37A2,,-1.4204089387755094,0.307231456116494,-4.623253610583833,2.001990996937395e-05,7.11611509495174e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8367346938775511,4.570836999999999,3.1504280612244897,2.7825831632653073,-1.4204089387755094,-0.3678448979591824,monotonic_down,0.15
CCDC58,,-0.5290367346938787,0.11771395865651332,-4.494256592266988,2.0669900520430507e-05,7.32740469016937e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8367346938775511,5.8233000000000015,5.294263265306123,5.817981632653062,-0.5290367346938787,0.5237183673469392,adjacent_specific,0.15
POSTN,,0.5512460408163236,0.1229646009639259,4.482965312741042,2.0747287099383726e-05,7.350732161746672e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7755102040816326,7.382406000000002,7.933652040816326,8.375915306122451,0.5512460408163236,0.44226326530612514,monotonic_up,0.15
EGLN3,,-0.5622020408163317,0.1277617862577503,-4.400392772234173,2.1536049892762073e-05,7.596265097409965e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8061224489795918,7.481950000000003,6.919747959183671,4.911984693877552,-0.5622020408163317,-2.007763265306119,monotonic_down,0.15
FUT2,,-0.5203575918367385,0.11844717335501484,-4.393161753865589,2.154718413087767e-05,7.598784698127631e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7959183673469388,7.071478000000002,6.551120408163263,6.063258673469389,-0.5203575918367385,-0.4878617346938743,monotonic_down,0.15
GULP1,,-0.5652566938775498,0.12698757240946482,-4.451275689048603,2.39222448647403e-05,8.35282490784257e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7551020408163265,6.352572,5.7873153061224505,4.863431632653062,-0.5652566938775498,-0.9238836734693887,monotonic_down,0.15
CKB,,0.5318565306122451,0.12267737836620322,4.335408350711609,2.8041152434885394e-05,9.656421457048614e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7653061224489796,10.603970000000002,11.135826530612247,8.8319612244898,0.5318565306122451,-2.3038653061224466,adjacent_specific,0.15
AKR1B10,,-0.5149847142857134,0.11901511796100633,-4.32705292494388,2.8740795193227074e-05,9.877702896733636e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7551020408163265,11.214849,10.699864285714286,6.3533913265306134,-0.5149847142857134,-4.346472959183672,monotonic_down,0.15
C21orf88,,1.1050516326530584,0.2536729960934283,4.356205231423473,2.9013609387937364e-05,9.964269890806771e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8061224489795918,3.5766800000000005,4.681731632653059,2.634996428571429,1.1050516326530584,-2.04673520408163,adjacent_specific,0.15
DPEP1,,-0.5169700612244896,0.11688318395055047,-4.422963541472339,3.0740766859603e-05,0.00010502497775109297,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,3.5579169999999993,3.0409469387755097,7.445851020408167,-0.5169700612244896,4.404904081632657,adjacent_specific,0.15
GSTA1,,-0.5465353673469378,0.12508585654885265,-4.369281887065199,3.689502510169669e-05,0.0001241571717808952,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8571428571428571,4.230466999999999,3.6839316326530613,3.0970132653061224,-0.5465353673469378,-0.5869183673469389,monotonic_down,0.15
TUSC3,,0.6592758775510204,0.15365150385998758,4.290721932352674,4.028130206041186e-05,0.00013450648741323076,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7653061224489796,4.337942999999999,4.99721887755102,4.390419897959183,0.6592758775510204,-0.6067989795918365,adjacent_specific,0.15
BEST2,,-0.6245275510204094,0.15045007800798263,-4.151061663040633,5.8932208956047836e-05,0.00018979520611014052,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7755102040816326,8.142999999999999,7.5184724489795896,3.664094897959183,-0.6245275510204094,-3.8543775510204066,monotonic_down,0.15
FCGR2B,,0.5423666122448951,0.13006027936684444,4.170117232449662,6.0688616258001103e-05,0.0001948914241107001,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7142857142857143,4.586314000000001,5.128680612244896,4.003974489795918,0.5423666122448951,-1.1247061224489778,adjacent_specific,0.15
SLPI,,0.6309636734693829,0.15101267630773804,4.17821661662089,6.345717496267305e-05,0.0002027903006527853,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8163265306122449,8.401070000000004,9.032033673469387,9.016044897959183,0.6309636734693829,-0.015988775510203723,field_shift_then_plateau,0.15
CD52,,-0.5429892040816311,0.13190086413107893,-4.116646298405032,6.545601036057716e-05,0.00020861774979333598,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7244897959183674,7.940454,7.397464795918369,6.165434183673467,-0.5429892040816311,-1.2320306122449018,monotonic_down,0.15
REG1A,,-2.5724837551020436,0.6173927101736573,-4.166689552227573,8.143669981114359e-05,0.0002547321774937036,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,6.339246000000003,3.766762244897959,7.064010204081634,-2.5724837551020436,3.2972479591836747,adjacent_specific,0.15
ADRA2A,,-0.6349813877551025,0.15740734774913906,-4.034000933470245,0.00011101804780648541,0.0003369116401395413,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8469387755102041,7.901462000000001,7.266480612244899,4.880455102040817,-0.6349813877551025,-2.3860255102040817,monotonic_down,0.15
SCNN1B,,0.5806108571428563,0.15011040794362204,3.867892074218599,0.00016725228297387527,0.0004873712071966001,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7551020408163265,6.564431999999997,7.145042857142854,3.1294989795918373,0.5806108571428563,-4.015543877551016,adjacent_specific,0.15
DDX3Y,,1.1217820204081637,0.28784083279633166,3.8972303182637957,0.0001675572013832152,0.000488110329610835,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7244897959183674,4.062643999999999,5.1844260204081625,4.6661729591836725,1.1217820204081637,-0.51825306122449,adjacent_specific,0.15
MMP12,,-0.8215409795918385,0.21565943807438095,-3.8094367069086443,0.00021710054565250172,0.00061640238431608,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7551020408163265,6.688941999999997,5.867401020408159,8.432471428571427,-0.8215409795918385,2.565070408163268,adjacent_specific,0.15
PLLP,,0.8627897959183652,0.2254868860854841,3.8263413491429117,0.0002187716328810123,0.0006205917595432768,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7040816326530612,5.0394,5.902189795918365,5.050418367346938,0.8627897959183652,-0.8517714285714266,adjacent_specific,0.15
KAL1,,0.6083576326530626,0.15689921934534845,3.877378327256148,0.0002207245385469315,0.0006259450720782806,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.7040816326530612,3.6127239999999996,4.221081632653062,5.655382653061224,0.6083576326530626,1.4343010204081619,monotonic_up,0.15
HLA-DPA1,,-0.5084880612244884,0.1345379487716437,-3.7795140023099667,0.00023323709800741226,0.0006584867061181983,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.7244897959183674,10.224809999999998,9.71632193877551,9.355229081632658,-0.5084880612244884,-0.361092857142852,monotonic_down,0.15
ARG2,,-0.5687085918367356,0.14905690363510313,-3.8153790798509775,0.00026740345320925326,0.0007450046457571235,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8061224489795918,4.5217290000000006,3.953020408163265,4.904344387755103,-0.5687085918367356,0.9513239795918378,adjacent_specific,0.15
