gene_symbol,entrez_id,comparison,log2_fold_change,standard_error,moderated_statistic,p_value,adjusted_p_value,average_expression,confidence_interval_lower,confidence_interval_upper,direction,mapping_status,analysis_provenance_x,adjacent_direction_consistency,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance,analysis_provenance_y,deposited_log2fc,deposited_adjusted_p_value,deposited_sign_agreement,outlier_sensitivity_status,analysis_provenance,candidate_rule
REG1A,5967,adjacent_vs_healthy,-2.57366631725354,0.555923286469904,-4.67405111882593,6.56074015913219e-06,2.78676971151744e-05,4.63747387443952,-3.66172557867894,-1.48560705582813,down,mapped_unique,raw_cel_rma_limma,0.8673469387755102,6.341658327756043,3.7679920105025113,7.065386227995225,-2.573666317253532,3.2973942174927133,adjacent_specific,0.15,raw_cel_rma,-2.57248375510204,0.0002547321774937,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
CSRP1,1465,adjacent_vs_healthy,0.845735481320284,0.182734188070773,4.67090392874815,6.6489861385929e-06,2.82166063122751e-05,8.51922864326027,0.487946151015214,1.20352481162535,up,mapped_unique,raw_cel_rma_limma,0.7959183673469388,7.959214608331978,8.804950089652257,7.7620402531058135,0.8457354813202791,-1.0429098365464435,adjacent_specific,0.15,raw_cel_rma,0.8471272244897969,4.7188035943624515e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PRSS3,5646,adjacent_vs_healthy,-0.57720140265001,0.124719729906054,-4.66831538748463,6.72242638982066e-06,2.85021013409273e-05,9.29799759361918,-0.821522493011678,-0.332880312288342,down,mapped_unique,raw_cel_rma_limma,0.9081632653061225,9.680198522400943,9.102997119750928,8.244207754712725,-0.5772014026500152,-0.8587893650382021,monotonic_down,0.15,raw_cel_rma,-0.577835510204082,4.2982093841983255e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
IGKC,3514,adjacent_vs_healthy,-0.671831104480736,0.145406231383328,-4.66179319660061,6.91096136730933e-06,2.92478085789768e-05,4.64705920049537,-0.956605456463636,-0.387056752497837,down,mapped_unique,raw_cel_rma_limma,0.7653061224489796,5.09192033724613,4.420089232765394,3.668926628448181,-0.6718311044807361,-0.7511626043172126,monotonic_down,0.15,raw_cel_rma,-1.1610009387755094,2.9651789704861682e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
AQP8,343,adjacent_vs_healthy,-0.981344449137428,0.213734113536064,-4.63430965608996,7.76306461985367e-06,3.25706977129781e-05,10.783842138288,-1.39978155549148,-0.562907342783375,down,mapped_unique,raw_cel_rma_limma,0.7857142857142857,11.433651300554677,10.45230685141725,3.8328254999516567,-0.9813444491374277,-6.619481351465593,monotonic_down,0.15,raw_cel_rma,-0.980490204081633,9.541511607950269e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
GBP1,2633,adjacent_vs_healthy,0.565499990069515,0.123466823564768,4.61999994524579,8.24602431329194e-06,3.4401847823278e-05,7.61711967855848,0.323628655862358,0.807371324276672,up,mapped_unique,raw_cel_rma_limma,0.826530612244898,7.242666982431372,7.808166972500884,7.576134162708934,0.5654999900695126,-0.23203280979195018,non_monotonic,0.15,raw_cel_rma,0.561850734693877,2.7239875448432105e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
DUOX2,50506,adjacent_vs_healthy,1.20565684726095,0.263462303549318,4.61944979359047,8.2651596627772e-06,3.44661258828937e-05,4.10209993322945,0.689921100125363,1.72139259439655,up,mapped_unique,raw_cel_rma_limma,0.8469387755102041,3.303759588421518,4.509416435682473,5.486621761790797,1.205656847260955,0.977205326108324,monotonic_up,0.15,raw_cel_rma,1.2077637551020404,7.97789766318516e-06,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
SCGB2A1,4246,adjacent_vs_healthy,-0.900952603481125,0.197267499321506,-4.60956156598504,8.61649043118976e-06,3.5818099836488e-05,6.5085837559949,-1.28717379005592,-0.514731416906333,down,mapped_unique,raw_cel_rma_limma,0.7244897959183674,7.105160479921592,6.204207876440466,3.706957015503962,-0.9009526034811257,-2.497250860936504,monotonic_down,0.15,raw_cel_rma,-0.8998402857142844,4.869888090247064e-06,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
GULP1,51454,adjacent_vs_healthy,-0.564988060183688,0.123683817843859,-4.60773498007204,8.6829479548692e-06,3.60700309336175e-05,5.97382681940203,-0.807283670990666,-0.322692449376709,down,mapped_unique,raw_cel_rma_limma,0.7551020408163265,6.347940534929069,5.782952474745381,4.859634890016076,-0.5649880601836887,-0.9233175847293049,monotonic_down,0.15,raw_cel_rma,-0.5652566938775507,8.352824907842292e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
HLA-DQA1,3117,adjacent_vs_healthy,-0.950457664857931,0.208346633027095,-4.60443579913449,8.80423951731317e-06,3.65410524523278e-05,5.58330754923781,-1.35835430170303,-0.542561028012829,down,mapped_unique,raw_cel_rma_limma,0.826530612244898,6.21266465164374,5.2622069867858094,5.0523488842798265,-0.9504576648579306,-0.2098581025059829,monotonic_down,0.15,raw_cel_rma,-0.9499580204081628,2.9650073592243108e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
NPTX1,4884,adjacent_vs_healthy,0.658014937207243,0.144304479498803,4.60073531165855,8.94223065504494e-06,3.70638522330825e-05,2.96144073076628,0.375395339957983,0.940634534456502,up,mapped_unique,raw_cel_rma_limma,0.826530612244898,2.525728137210132,3.1837430744173734,2.4855628786494752,0.6580149372072412,-0.6981801957678981,adjacent_specific,0.15,raw_cel_rma,0.6585293877551024,4.6472468474428095e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
POSTN,10631,adjacent_vs_healthy,0.551170882838804,0.120908379772863,4.59802884486749,9.04447395245359e-06,3.74037851444569e-05,7.74903870766245,0.314301818629327,0.788039947048281,up,mapped_unique,raw_cel_rma_limma,0.7755102040816326,7.384074204161083,7.935245086999884,8.376038496759822,0.5511708828388011,0.4407934097599382,monotonic_up,0.15,raw_cel_rma,0.551246040816328,7.350732161745616e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
HKDC1,80201,adjacent_vs_healthy,-0.563366872303163,0.123853322423916,-4.58823744097201,9.4238753801798e-06,3.87992553505955e-05,5.6727786752026,-0.805993906786851,-0.320739837819476,down,mapped_unique,raw_cel_rma_limma,0.7653061224489796,6.045818901457401,5.482452029154233,6.010274953229555,-0.5633668723031677,0.5278229240753216,adjacent_specific,0.15,raw_cel_rma,-0.5622428571428566,1.4402732285821686e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
RYR3,6263,adjacent_vs_healthy,0.645924073156471,0.142082333946071,4.58672895796208,9.48367530508994e-06,3.90280784311402e-05,2.70549033200718,0.367650373207144,0.924197773105799,up,mapped_unique,raw_cel_rma_limma,0.8367346938775511,2.2777838511332984,2.9237079242897717,2.1784966537584265,0.6459240731564733,-0.7452112705313452,adjacent_specific,0.15,raw_cel_rma,0.6448095102040821,6.15788608841864e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
ADAMTS8,11095,adjacent_vs_healthy,0.657832238527178,0.14483429494757,4.58265624089566,9.64696212782165e-06,3.96118875734893e-05,2.74762703741353,0.374176455891174,0.941488021163182,up,mapped_unique,raw_cel_rma_limma,0.9081632653061225,2.312035420010398,2.969867658537578,2.5061704674012275,0.6578322385271802,-0.46369719113635055,non_monotonic,0.15,raw_cel_rma,0.6583117551020403,5.0854175864398704e-08,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PLCL1,5334,adjacent_vs_healthy,0.508718247672246,0.112348279365873,4.56650573745853,1.03215952467671e-05,4.22003214894708e-05,2.72541102784481,0.288584271855974,0.728852223488518,up,mapped_unique,raw_cel_rma_limma,0.8163265306122449,2.388557053034813,2.897275300707059,2.6456138406415985,0.5087182476722458,-0.2516614600654603,non_monotonic,0.15,raw_cel_rma,0.5107956734693877,1.0746674876257958e-07,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
REG4,83998,adjacent_vs_healthy,-1.25293237033714,0.277090005901818,-4.56457743444436,1.04051215047621e-05,4.2507887013489e-05,5.42818972730274,-1.79533379274413,-0.710530947930142,down,mapped_unique,raw_cel_rma_limma,0.7551020408163265,6.25783413468814,5.004901764351002,5.471230471194384,-1.2529323703371373,0.4663287068433819,non_monotonic,0.15,raw_cel_rma,-1.2461831428571424,1.794773063211891e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
DNAJC22,79962,adjacent_vs_healthy,-0.507752113900594,0.112562002996805,-4.54919918750479,1.10949803155628e-05,4.51069010630509e-05,6.68763309592918,-0.728303888370983,-0.287200339430205,down,mapped_unique,raw_cel_rma_limma,0.8877551020408163,7.023847333512009,6.516095219611415,5.975279026468412,-0.5077521139005938,-0.5408161931430033,monotonic_down,0.15,raw_cel_rma,-0.5077057142857164,1.8246499031491252e-06,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
NR1H4,9971,adjacent_vs_healthy,-1.24450938541946,0.276842353163281,-4.53794582594277,1.16275300657071e-05,4.69724778053144e-05,5.69548789274814,-1.78642621465225,-0.702592556186668,down,mapped_unique,raw_cel_rma_limma,0.7959183673469388,6.519554918228591,5.275045532809133,3.1816773889239607,-1.244509385419458,-2.0933681438851726,monotonic_down,0.15,raw_cel_rma,-1.2460117142857134,1.6835940525899425e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
QPCT,25797,adjacent_vs_healthy,-0.567877699507024,0.126441855047466,-4.53046704156666,1.19949948798175e-05,4.82986618745266e-05,5.66745198363675,-0.815566065457677,-0.320189333556371,down,mapped_unique,raw_cel_rma_limma,0.7959183673469388,6.043479108985992,5.4756014094789665,7.227556221413441,-0.5678776995070258,1.7519548119344748,adjacent_specific,0.15,raw_cel_rma,-0.5693870204081639,1.3700380403216008e-06,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
PARP8,79668,adjacent_vs_healthy,0.537940642649604,0.120124204872695,4.51689471356798,1.26906469536692e-05,5.07900567474771e-05,4.49818840917818,0.30260475562666,0.773276529672547,up,mapped_unique,raw_cel_rma_limma,0.8061224489795918,4.141984470126412,4.679925112776013,5.192854430381981,0.537940642649601,0.5129293176059679,monotonic_up,0.15,raw_cel_rma,0.5398093877551018,1.6547470243870992e-05,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
SGK2,10110,adjacent_vs_healthy,-0.608766927172031,0.136210546262468,-4.50893821561274,1.31163685755732e-05,5.22901369043442e-05,6.41352369260866,-0.875557534031964,-0.341976320312098,down,mapped_unique,raw_cel_rma_limma,0.7448979591836735,6.816626117357707,6.207859190185676,4.065686921770213,-0.6087669271720308,-2.1421722684154627,monotonic_down,0.15,raw_cel_rma,-0.6085326938775504,2.474217826997556e-06,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
TMEM71,137835,adjacent_vs_healthy,0.538767816513737,0.120542320968512,4.50818032818521,1.31576306144247e-05,5.24320237199812e-05,3.6738234115874,0.302614453568818,0.774921179458657,up,mapped_unique,raw_cel_rma_limma,0.7857142857142857,3.317071749301278,3.8558395658150157,3.7670804482571656,0.538767816513738,-0.08875911755785015,field_shift_then_plateau,0.15,raw_cel_rma,0.5415421632653059,4.5996988381324e-07,True,no_qc_exclusions_applied,raw_cel_rma_limma_primary,raw FDR<0.05; |log2FC|>=0.5; direction consistency>=0.70; deposited sign agreement
