probe_id,gene_symbol_raw,entrez_id_raw,gene_symbol,entrez_id
209038_s_at,EHD1,10938,EHD1,10938
209039_x_at,EHD1,10938,EHD1,10938
222221_x_at,EHD1,10938,EHD1,10938
205341_at,EHD2,30846,EHD2,30846
221870_at,EHD2,30846,EHD2,30846
45297_at,EHD2,30846,EHD2,30846
218935_at,EHD3,30845,EHD3,30845
209536_s_at,EHD4,30844,EHD4,30844
219850_s_at,EHF,26298,EHF,26298
205222_at,EHHADH,1962,EHHADH,1962
219339_s_at,EHMT1,79813,EHMT1,79813
202326_at,EHMT2,10919,EHMT2,10919
207484_s_at,EHMT2,10919,EHMT2,10919
208289_s_at,EI24,9538,EI24,9538
216396_s_at,EI24,9538,EI24,9538
208669_s_at,EID1,23741,EID1,23741
208670_s_at,EID1,23741,EID1,23741
211698_at,EID1,23741,EID1,23741
202021_x_at,EIF1,10209,EIF1,10209
211956_s_at,EIF1,10209,EIF1,10209
212130_x_at,EIF1,10209,EIF1,10209
212225_at,EIF1,10209,EIF1,10209
212227_x_at,EIF1,10209,EIF1,10209
217672_x_at,EIF1,10209,EIF1,10209
201016_at,EIF1AX,1964,EIF1AX,1964
201017_at,EIF1AX,1964,EIF1AX,1964
201018_at,EIF1AX,1964,EIF1AX,1964
201019_s_at,EIF1AX,1964,EIF1AX,1964
204409_s_at,EIF1AY,9086,EIF1AY,9086
204410_at,EIF1AY,9086,EIF1AY,9086
201738_at,EIF1B,10289,EIF1B,10289
217735_s_at,EIF2AK1,27102,EIF2AK1,27102
217736_s_at,EIF2AK1,27102,EIF2AK1,27102
204211_x_at,EIF2AK2,5610,EIF2AK2,5610
213294_at,EIF2AK2,5610,EIF2AK2,5610
218696_at,EIF2AK3,9451,EIF2AK3,9451
201632_at,EIF2B1,1967,EIF2B1,1967
202461_at,EIF2B2,8892,EIF2B2,8892
218488_at,EIF2B3,8891,EIF2B3,8891
209429_x_at,EIF2B4,8890,EIF2B4,8890
215482_s_at,EIF2B4,8890,EIF2B4,8890
212351_at,EIF2B5,8893,EIF2B5,8893
218253_s_at,EIF2D,1939,EIF2D,1939
201142_at,EIF2S1,1965,EIF2S1,1965
201143_s_at,EIF2S1,1965,EIF2S1,1965
201144_s_at,EIF2S1,1965,EIF2S1,1965
208725_at,EIF2S2,8894,EIF2S2,8894
208726_s_at,EIF2S2,8894,EIF2S2,8894
205321_at,EIF2S3,1968,EIF2S3,1968
200595_s_at,EIF3A,8661,EIF3A,8661
200596_s_at,EIF3A,8661,EIF3A,8661
200597_at,EIF3A,8661,EIF3A,8661
203462_x_at,EIF3B,8662,EIF3B,8662
208688_x_at,EIF3B,8662,EIF3B,8662
211501_s_at,EIF3B,8662,EIF3B,8662
200647_x_at,EIF3CL///EIF3C,728689///8663,EIF3CL///EIF3C,728689///8663
210949_s_at,EIF3CL///EIF3C,728689///8663,EIF3CL///EIF3C,728689///8663
215230_x_at,EIF3CL///EIF3C,728689///8663,EIF3CL///EIF3C,728689///8663
200005_at,EIF3D,8664,EIF3D,8664
208697_s_at,EIF3E,3646,EIF3E,3646
200023_s_at,EIF3F,8665,EIF3F,8665
200865_at,EIF3F,8665,EIF3F,8665
208887_at,EIF3G,8666,EIF3G,8666
201592_at,EIF3H,8667,EIF3H,8667
208756_at,EIF3I,8668,EIF3I,8668
208264_s_at,EIF3J,8669,EIF3J,8669
208985_s_at,EIF3J,8669,EIF3J,8669
210501_x_at,EIF3K,27335,EIF3K,27335
212716_s_at,EIF3K,27335,EIF3K,27335
221494_x_at,EIF3K,27335,EIF3K,27335
217719_at,EIF3L,51386,EIF3L,51386
202231_at,EIF3M,10480,EIF3M,10480
202232_s_at,EIF3M,10480,EIF3M,10480
215190_at,EIF3M,10480,EIF3M,10480
201303_at,EIF4A3,9775,EIF4A3,9775
211937_at,EIF4B,1975,EIF4B,1975
211938_at,EIF4B,1975,EIF4B,1975
219599_at,EIF4B,1975,EIF4B,1975
201435_s_at,EIF4E,1977,EIF4E,1977
201436_at,EIF4E,1977,EIF4E,1977
201437_s_at,EIF4E,1977,EIF4E,1977
209393_s_at,EIF4E2,9470,EIF4E2,9470
213570_at,EIF4E2,9470,EIF4E2,9470
213571_s_at,EIF4E2,9470,EIF4E2,9470
221539_at,EIF4EBP1,1978,EIF4EBP1,1978
208769_at,EIF4EBP2,1979,EIF4EBP2,1979
208770_s_at,EIF4EBP2,1979,EIF4EBP2,1979
218626_at,EIF4ENIF1,56478,EIF4ENIF1,56478
208624_s_at,EIF4G1,1981,EIF4G1,1981
208625_s_at,EIF4G1,1981,EIF4G1,1981
200004_at,EIF4G2,1982,EIF4G2,1982
217607_x_at,EIF4G2,1982,EIF4G2,1982
201935_s_at,EIF4G3,8672,EIF4G3,8672
201936_s_at,EIF4G3,8672,EIF4G3,8672
206621_s_at,EIF4H,7458,EIF4H,7458
208290_s_at,EIF5,1983,EIF5,1983
208705_s_at,EIF5,1983,EIF5,1983
208706_s_at,EIF5,1983,EIF5,1983
208707_at,EIF5,1983,EIF5,1983
208708_x_at,EIF5,1983,EIF5,1983
201122_x_at,EIF5A,1984,EIF5A,1984
201123_s_at,EIF5A,1984,EIF5A,1984
213753_x_at,EIF5A,1984,EIF5A,1984
220198_s_at,EIF5A2,56648,EIF5A2,56648
201024_x_at,EIF5B,9669,EIF5B,9669
201025_at,EIF5B,9669,EIF5B,9669
201026_at,EIF5B,9669,EIF5B,9669
201027_s_at,EIF5B,9669,EIF5B,9669
214313_s_at,EIF5B,9669,EIF5B,9669
214314_s_at,EIF5B,9669,EIF5B,9669
210213_s_at,EIF6,3692,EIF6,3692
219325_s_at,ELAC1,55520,ELAC1,55520
201766_at,ELAC2,60528,ELAC2,60528
201767_s_at,ELAC2,60528,ELAC2,60528
206871_at,ELANE,1991,ELANE,1991
201726_at,ELAVL1,1994,ELAVL1,1994
201727_s_at,ELAVL1,1994,ELAVL1,1994
208427_s_at,ELAVL2,1993,ELAVL2,1993
206338_at,ELAVL3,1995,ELAVL3,1995
206051_at,ELAVL4,1996,ELAVL4,1996
212418_at,ELF1,1997,ELF1,1997
212420_at,ELF1,1997,ELF1,1997
203822_s_at,ELF2,1998,ELF2,1998
210361_s_at,ELF2,1998,ELF2,1998
201510_at,ELF3,1999,ELF3,1999
210827_s_at,ELF3,1999,ELF3,1999
203490_at,ELF4,2000,ELF4,2000
31845_at,ELF4,2000,ELF4,2000
220624_s_at,ELF5,2001,ELF5,2001
220625_s_at,ELF5,2001,ELF5,2001
203617_x_at,ELK1,2002,ELK1,2002
210376_x_at,ELK1,2002,ELK1,2002
210850_s_at,ELK1,2002,ELK1,2002
217039_x_at,ELK2AP,2003,ELK2AP,2003
206127_at,ELK3,2004,ELK3,2004
221773_at,ELK3,2004,ELK3,2004
205994_at,ELK4,2005,ELK4,2005
206919_at,ELK4,2005,ELK4,2005
214831_at,ELK4,2005,ELK4,2005
204095_s_at,ELL,8178,ELL,8178
204096_s_at,ELL,8178,ELL,8178
214445_at,ELL2,22936,ELL2,22936
214446_at,ELL2,22936,ELL2,22936
219517_at,ELL3,80237,ELL3,80237
219518_s_at,ELL3,80237,ELL3,80237
204513_s_at,ELMO1,9844,ELMO1,9844
220363_s_at,ELMO2,63916,ELMO2,63916
221528_s_at,ELMO2,63916,ELMO2,63916
55692_at,ELMO2,63916,ELMO2,63916
219411_at,ELMO3,79767,ELMO3,79767
212670_at,ELN,2006,ELN,2006
216269_s_at,ELN,2006,ELN,2006
213712_at,ELOVL2,54898,ELOVL2,54898
220029_at,ELOVL2,54898,ELOVL2,54898
219532_at,ELOVL4,6785,ELOVL4,6785
208788_at,ELOVL5,60481,ELOVL5,60481
214153_at,ELOVL5,60481,ELOVL5,60481
215082_at,ELOVL5,60481,ELOVL5,60481
204256_at,ELOVL6,79071,ELOVL6,79071
210868_s_at,ELOVL6,79071,ELOVL6,79071
221094_s_at,ELP3,55140,ELP3,55140
203829_at,ELP4,26610,ELP4,26610
219260_s_at,ELP5,23587,ELP5,23587
220600_at,ELP6,54859,ELP6,54859
220366_at,ELSPBP1,64100,ELSPBP1,64100
212394_at,EMC1,23065,EMC1,23065
212395_s_at,EMC1,23065,EMC1,23065
212396_s_at,EMC1,23065,EMC1,23065
215991_s_at,EMC1,23065,EMC1,23065
222345_at,EMC10,284361,EMC10,284361
203584_at,EMC2,9694,EMC2,9694
215250_at,EMC3,55831,EMC3,55831
217882_at,EMC3,55831,EMC3,55831
221255_s_at,EMC6,83460,EMC6,83460
217898_at,EMC7,56851,EMC7,56851
218057_x_at,EMC8,10328,EMC8,10328
219203_at,EMC9,51016,EMC9,51016
219436_s_at,EMCN,51705,EMCN,51705
209477_at,EMD,2010,EMD,2010
209233_at,EMG1,10436,EMG1,10436
213779_at,EMID1,129080,EMID1,129080
204163_at,EMILIN1,11117,EMILIN1,11117
221980_at,EMILIN2,84034,EMILIN2,84034
204796_at,EML1,2009,EML1,2009
204797_s_at,EML1,2009,EML1,2009
204397_at,EML2,24139,EML2,24139
204398_s_at,EML2,24139,EML2,24139
204399_s_at,EML2,24139,EML2,24139
203442_x_at,EML3,256364,EML3,256364
203443_at,EML3,256364,EML3,256364
212969_x_at,EML3,256364,EML3,256364
220386_s_at,EML4,27436,EML4,27436
201324_at,EMP1,2012,EMP1,2012
201325_s_at,EMP1,2012,EMP1,2012
213895_at,EMP1,2012,EMP1,2012
204975_at,EMP2,2013,EMP2,2013
203729_at,EMP3,2014,EMP3,2014
219012_s_at,EMSY,56946,EMSY,56946
215264_at,EMX1,2016,EMX1,2016
215265_at,EMX1,2016,EMX1,2016
221950_at,EMX2,2018,EMX2,2018
220559_at,EN1,2019,EN1,2019
207060_at,EN2,2020,EN2,2020
217820_s_at,ENAH,55740,ENAH,55740
201340_s_at,ENC1,8507,ENC1,8507
201341_at,ENC1,8507,ENC1,8507
212570_at,ENDOD1,23052,ENDOD1,23052
212573_at,ENDOD1,23052,ENDOD1,23052
204824_at,ENDOG,2021,ENDOG,2021
206605_at,ENDOU,8909,ENDOU,8909
201808_s_at,ENG,2022,ENG,2022
201809_s_at,ENG,2022,ENG,2022
220349_s_at,ENGASE,64772,ENGASE,64772
65635_at,ENGASE,64772,ENGASE,64772
201231_s_at,ENO1,2023,ENO1,2023
216554_s_at,ENO1,2023,ENO1,2023
217294_s_at,ENO1,2023,ENO1,2023
201313_at,ENO2,2026,ENO2,2026
204483_at,ENO3,2027,ENO3,2027
217956_s_at,ENOPH1,58478,ENOPH1,58478
204142_at,ENOSF1,55556,ENOSF1,55556
204143_s_at,ENOSF1,55556,ENOSF1,55556
213645_at,ENOSF1,55556,ENOSF1,55556
217690_at,ENOSF1,55556,ENOSF1,55556
219501_at,ENOX1,55068,ENOX1,55068
204643_s_at,ENOX2,10495,ENOX2,10495
204644_at,ENOX2,10495,ENOX2,10495
32042_at,ENOX2,10495,ENOX2,10495
204844_at,ENPEP,2028,ENPEP,2028
204845_s_at,ENPEP,2028,ENPEP,2028
205065_at,ENPP1,5167,ENPP1,5167
205066_s_at,ENPP1,5167,ENPP1,5167
209392_at,ENPP2,5168,ENPP2,5168
210839_s_at,ENPP2,5168,ENPP2,5168
219912_s_at,ENPP3,5169,ENPP3,5169
204160_s_at,ENPP4,22875,ENPP4,22875
204161_s_at,ENPP4,22875,ENPP4,22875
202596_at,ENSA,2029,ENSA,2029
221486_at,ENSA,2029,ENSA,2029
221487_s_at,ENSA,2029,ENSA,2029
207691_x_at,ENTPD1,953,ENTPD1,953
209473_at,ENTPD1,953,ENTPD1,953
209474_s_at,ENTPD1,953,ENTPD1,953
219731_at,ENTPD1-AS1,728558,ENTPD1-AS1,728558
207372_s_at,ENTPD2,954,ENTPD2,954
206191_at,ENTPD3,956,ENTPD3,956
204076_at,ENTPD4,9583,ENTPD4,9583
204077_x_at,ENTPD4,9583,ENTPD4,9583
205757_at,ENTPD5,957,ENTPD5,957
201704_at,ENTPD6,955,ENTPD6,955
220153_at,ENTPD7,57089,ENTPD7,57089
218482_at,ENY2,56943,ENY2,56943
221935_s_at,EOGT,285203,EOGT,285203
202221_s_at,EP300,2033,EP300,2033
213579_s_at,EP300,2033,EP300,2033
212375_at,EP400,57634,EP400,57634
212376_s_at,EP400,57634,EP400,57634
200878_at,EPAS1,2034,EPAS1,2034
200879_s_at,EPAS1,2034,EPAS1,2034
207793_s_at,EPB41,2035,EPB41,2035
214530_x_at,EPB41,2035,EPB41,2035
212336_at,EPB41L1,2036,EPB41L1,2036
212339_at,EPB41L1,2036,EPB41L1,2036
222066_at,EPB41L1,2036,EPB41L1,2036
201718_s_at,EPB41L2,2037,EPB41L2,2037
201719_s_at,EPB41L2,2037,EPB41L2,2037
206710_s_at,EPB41L3,23136,EPB41L3,23136
211776_s_at,EPB41L3,23136,EPB41L3,23136
212681_at,EPB41L3,23136,EPB41L3,23136
220119_at,EPB41L4A,64097,EPB41L4A,64097
220120_s_at,EPB41L4A,64097,EPB41L4A,64097
220364_at,EPB41L4A-AS2,54508,EPB41L4A-AS2,54508
220161_s_at,EPB41L4B,54566,EPB41L4B,54566
220524_at,EPB41L4B,54566,EPB41L4B,54566
220977_x_at,EPB41L5,57669,EPB41L5,57669
210746_s_at,EPB42,2038,EPB42,2038
201839_s_at,EPCAM,4072,EPCAM,4072
205977_s_at,EPHA1,2041,EPHA1,2041
215804_at,EPHA1,2041,EPHA1,2041
203499_at,EPHA2,1969,EPHA2,1969
206070_s_at,EPHA3,2042,EPHA3,2042
206071_s_at,EPHA3,2042,EPHA3,2042
211164_at,EPHA3,2042,EPHA3,2042
206114_at,EPHA4,2043,EPHA4,2043
215664_s_at,EPHA5,2044,EPHA5,2044
216837_at,EPHA5,2044,EPHA5,2044
206852_at,EPHA7,2045,EPHA7,2045
210753_s_at,EPHB1,2047,EPHB1,2047
211898_s_at,EPHB1,2047,EPHB1,2047
209588_at,EPHB2,2048,EPHB2,2048
209589_s_at,EPHB2,2048,EPHB2,2048
210651_s_at,EPHB2,2048,EPHB2,2048
211165_x_at,EPHB2,2048,EPHB2,2048
1438_at,EPHB3,2049,EPHB3,2049
204600_at,EPHB3,2049,EPHB3,2049
202894_at,EPHB4,2050,EPHB4,2050
216680_s_at,EPHB4,2050,EPHB4,2050
204718_at,EPHB6,2051,EPHB6,2051
202017_at,EPHX1,2052,EPHX1,2052
209368_at,EPHX2,2053,EPHX2,2053
220013_at,EPHX3,79852,EPHX3,79852
205231_s_at,EPM2A,7957,EPM2A,7957
210870_s_at,EPM2A,7957,EPM2A,7957
216079_at,EPM2A,7957,EPM2A,7957
202909_at,EPM2AIP1,9852,EPM2AIP1,9852
221141_x_at,EPN1,29924,EPN1,29924
203463_s_at,EPN2-IT1///EPN2,100874309///22905,EPN2-IT1///EPN2,100874309///22905
203464_s_at,EPN2-IT1///EPN2,100874309///22905,EPN2-IT1///EPN2,100874309///22905
220318_at,EPN3,55040,EPN3,55040
207257_at,EPO,2056,EPO,2056
217254_s_at,EPO,2056,EPO,2056
209962_at,EPOR,2057,EPOR,2057
209963_s_at,EPOR,2057,EPOR,2057
216999_at,EPOR,2057,EPOR,2057
37986_at,EPOR,2057,EPOR,2057
396_f_at,EPOR,2057,EPOR,2057
206318_at,EPPIN-WFDC6///EPPIN,100526773///57119,EPPIN-WFDC6///EPPIN,100526773///57119
206319_s_at,EPPIN-WFDC6///EPPIN,100526773///57119,EPPIN-WFDC6///EPPIN,100526773///57119
208156_x_at,EPPK1,83481,EPPK1,83481
200841_s_at,EPRS,2058,EPRS,2058
200842_s_at,EPRS,2058,EPRS,2058
200843_s_at,EPRS,2058,EPRS,2058
217886_at,EPS15,2060,EPS15,2060
217887_s_at,EPS15,2060,EPS15,2060
221056_x_at,EPS15L1,58513,EPS15L1,58513
222112_at,EPS15L1,58513,EPS15L1,58513
222113_s_at,EPS15L1,58513,EPS15L1,58513
202609_at,EPS8,2059,EPS8,2059
218778_x_at,EPS8L1,54869,EPS8L1,54869
218779_x_at,EPS8L1,54869,EPS8L1,54869
221655_x_at,EPS8L1,54869,EPS8L1,54869
221665_s_at,EPS8L1,54869,EPS8L1,54869
91826_at,EPS8L1,54869,EPS8L1,54869
218180_s_at,EPS8L2,64787,EPS8L2,64787
219404_at,EPS8L3,79574,EPS8L3,79574
214627_at,EPX,8288,EPX,8288
206439_at,EPYC,1833,EPYC,1833
212087_s_at,ERAL1,26284,ERAL1,26284
209701_at,ERAP1,51752,ERAP1,51752
209788_s_at,ERAP1,51752,ERAP1,51752
210385_s_at,ERAP1,51752,ERAP1,51752
214012_at,ERAP1,51752,ERAP1,51752
214034_at,ERAP1,51752,ERAP1,51752
219759_at,ERAP2,64167,ERAP2,64167
210930_s_at,ERBB2,2064,ERBB2,2064
216836_s_at,ERBB2,2064,ERBB2,2064
202454_s_at,ERBB3,2065,ERBB3,2065
215638_at,ERBB3,2065,ERBB3,2065
206794_at,ERBB4,2066,ERBB4,2066
214053_at,ERBB4,2066,ERBB4,2066
217941_s_at,ERBIN,55914,ERBIN,55914
215606_s_at,ERC1,23085,ERC1,23085
213938_at,ERC2,26059,ERC2,26059
208247_at,ERC2-IT1,711,ERC2-IT1,711
203719_at,ERCC1,2067,ERCC1,2067
203720_s_at,ERCC1,2067,ERCC1,2067
213468_at,ERCC2,2068,ERCC2,2068
202176_at,ERCC3,2071,ERCC3,2071
210158_at,ERCC4,2072,ERCC4,2072
202414_at,ERCC5,2073,ERCC5,2073
207347_at,ERCC6,2074,ERCC6,2074
219650_at,ERCC6L,54821,ERCC6L,54821
205162_at,ERCC8,1161,ERCC8,1161
220716_at,ERCC8,1161,ERCC8,1161
205767_at,EREG,2069,EREG,2069
203643_at,ERF,2077,ERF,2077
211626_x_at,ERG,2078,ERG,2078
213541_s_at,ERG,2078,ERG,2078
222079_at,ERG,2078,ERG,2078
218135_at,ERGIC2,51290,ERGIC2,51290
215257_at,ERGIC3,51614,ERGIC3,51614
216032_s_at,ERGIC3,51614,ERGIC3,51614
200043_at,ERH,2079,ERH,2079
213365_at,ERI2,112479,ERI2,112479
208973_at,ERI3,79033,ERI3,79033
217611_at,ERICH1,157697,ERICH1,157697
202441_at,ERLIN1,10613,ERLIN1,10613
202444_s_at,ERLIN1,10613,ERLIN1,10613
221542_s_at,ERLIN2,11160,ERLIN2,11160
221543_s_at,ERLIN2,11160,ERLIN2,11160
219905_at,ERMAP,114625,ERMAP,114625
218342_s_at,ERMP1,79956,ERMP1,79956
207061_at,ERN1,2081,ERN1,2081
214372_x_at,ERN2,10595,ERN2,10595
218498_s_at,ERO1A,30001,ERO1A,30001
220012_at,ERO1B,56605,ERO1B,56605
201216_at,ERP29,10961,ERP29,10961
208957_at,ERP44,23071,ERP44,23071
208958_at,ERP44,23071,ERP44,23071
208959_s_at,ERP44,23071,ERP44,23071
222139_at,ERV3-2,57612,ERV3-2,57612
215594_at,ERV9-1,100616497,ERV9-1,100616497
208360_s_at,ERVH-4,51359,ERVH-4,51359
211614_at,ERVH-6,51581,ERVH-6,51581
221200_at,ERVK3-2,100862697,ERVK3-2,100862697
219987_at,ERVMER34-1,100288413,ERVMER34-1,100288413
209009_at,ESD,2098,ESD,2098
215095_at,ESD,2098,ESD,2098
215096_s_at,ESD,2098,ESD,2098
218859_s_at,ESF1,51575,ESF1,51575
208394_x_at,ESM1,11082,ESM1,11082
204817_at,ESPL1,9700,ESPL1,9700
38158_at,ESPL1,9700,ESPL1,9700
219422_at,ESPN,83715,ESPN,83715
205225_at,ESR1,2099,ESR1,2099
211233_x_at,ESR1,2099,ESR1,2099
211234_x_at,ESR1,2099,ESR1,2099
211235_s_at,ESR1,2099,ESR1,2099
211627_x_at,ESR1,2099,ESR1,2099
215551_at,ESR1,2099,ESR1,2099
215552_s_at,ESR1,2099,ESR1,2099
217163_at,ESR1,2099,ESR1,2099
217190_x_at,ESR1,2099,ESR1,2099
210780_at,ESR2,2100,ESR2,2100
211117_x_at,ESR2,2100,ESR2,2100
211118_x_at,ESR2,2100,ESR2,2100
211119_at,ESR2,2100,ESR2,2100
211120_x_at,ESR2,2100,ESR2,2100
219121_s_at,ESRP1,54845,ESRP1,54845
1487_at,ESRRA,2101,ESRRA,2101
203193_at,ESRRA,2101,ESRRA,2101
207726_at,ESRRB,2103,ESRRB,2103
207981_s_at,ESRRG,2104,ESRRG,2104
209966_x_at,ESRRG,2104,ESRRG,2104
208858_s_at,ESYT1,23344,ESYT1,23344
219216_at,ETAA1,54465,ETAA1,54465
201573_s_at,ETF1,2107,ETF1,2107
201574_at,ETF1,2107,ETF1,2107
201931_at,ETFA,2108,ETFA,2108
202942_at,ETFB,2109,ETFB,2109
205530_at,ETFDH,2110,ETFDH,2110
33494_at,ETFDH,2110,ETFDH,2110
204034_at,ETHE1,23474,ETHE1,23474
219017_at,ETNK1,55500,ETNK1,55500
222262_s_at,ETNK1,55500,ETNK1,55500
219268_at,ETNK2,55224,ETNK2,55224
221008_s_at,ETNPPL,64850,ETNPPL,64850
214447_at,ETS1,2113,ETS1,2113
201328_at,ETS2,2114,ETS2,2114
201329_s_at,ETS2,2114,ETS2,2114
206501_x_at,ETV1,2115,ETV1,2115
217053_x_at,ETV1,2115,ETV1,2115
217061_s_at,ETV1,2115,ETV1,2115
221910_at,ETV1,2115,ETV1,2115
221911_at,ETV1,2115,ETV1,2115
215510_at,ETV2,2116,ETV2,2116
214480_at,ETV3,2117,ETV3,2117
211603_s_at,ETV4,2118,ETV4,2118
203348_s_at,ETV5,2119,ETV5,2119
203349_s_at,ETV5,2119,ETV5,2119
216375_s_at,ETV5,2119,ETV5,2119
205585_at,ETV6,2120,ETV6,2120
221680_s_at,ETV7,51513,ETV7,51513
220134_x_at,EVA1B,55194,EVA1B,55194
221710_x_at,EVA1B,55194,EVA1B,55194
210887_s_at,EVC,2121,EVC,2121
219432_at,EVC,2121,EVC,2121
204774_at,EVI2A,2123,EVI2A,2123
211742_s_at,EVI2B,2124,EVI2B,2124
208297_s_at,EVI5,7813,EVI5,7813
208298_at,EVI5,7813,EVI5,7813
209717_at,EVI5,7813,EVI5,7813
217838_s_at,EVL,51466,EVL,51466
204503_at,EVPL,2125,EVPL,2125
207914_x_at,EVX1,2128,EVX1,2128
209214_s_at,EWSR1,2130,EWSR1,2130
210011_s_at,EWSR1,2130,EWSR1,2130
210012_s_at,EWSR1,2130,EWSR1,2130
218363_at,EXD2,55218,EXD2,55218
220838_at,EXD3,54932,EXD3,54932
204603_at,EXO1,9156,EXO1,9156
219567_s_at,EXO5,64789,EXO5,64789
222127_s_at,EXOC1,55763,EXOC1,55763
219349_s_at,EXOC2,55770,EXOC2,55770
212630_at,EXOC3,11336,EXOC3,11336
218748_s_at,EXOC5,10640,EXOC5,10640
215417_at,EXOC6B,23233,EXOC6B,23233
212026_s_at,EXOC7,23265,EXOC7,23265
212034_s_at,EXOC7,23265,EXOC7,23265
212035_s_at,EXOC7,23265,EXOC7,23265
214802_at,EXOC7,23265,EXOC7,23265
215413_at,EXOC7,23265,EXOC7,23265
205521_at,EXOG,9941,EXOG,9941
206902_s_at,EXOG,9941,EXOG,9941
206903_at,EXOG,9941,EXOG,9941
218369_s_at,EXOSC1,51013,EXOSC1,51013
207541_s_at,EXOSC10,5394,EXOSC10,5394
209527_at,EXOSC2,23404,EXOSC2,23404
214507_s_at,EXOSC2,23404,EXOSC2,23404
216117_at,EXOSC2,23404,EXOSC2,23404
218695_at,EXOSC4,54512,EXOSC4,54512
58696_at,EXOSC4,54512,EXOSC4,54512
91684_g_at,EXOSC4,54512,EXOSC4,54512
218481_at,EXOSC5,56915,EXOSC5,56915
212627_s_at,EXOSC7,23016,EXOSC7,23016
213648_at,EXOSC7,23016,EXOSC7,23016
205200_at,EXOSC7///CLEC3B,23016///7123,EXOSC7///CLEC3B,23016///7123
215136_s_at,EXOSC8,11340,EXOSC8,11340
205061_s_at,EXOSC9,5393,EXOSC9,5393
213929_at,EXPH5,23086,EXPH5,23086
214734_at,EXPH5,23086,EXPH5,23086
215226_at,EXPH5,23086,EXPH5,23086
201995_at,EXT1,2131,EXT1,2131
214985_at,EXT1,2131,EXT1,2131
202012_s_at,EXT2,2132,EXT2,2132
202013_s_at,EXT2,2132,EXT2,2132
206329_at,EXTL1,2134,EXTL1,2134
209537_at,EXTL2,2135,EXTL2,2135
209202_s_at,EXTL3,2137,EXTL3,2137
211051_s_at,EXTL3,2137,EXTL3,2137
214608_s_at,EYA1,2138,EYA1,2138
209692_at,EYA2,2139,EYA2,2139
206379_at,EYA3,2140,EYA3,2140
207327_at,EYA4,2070,EYA4,2070
203249_at,EZH1,2145,EZH1,2145
211310_at,EZH1,2145,EZH1,2145
32259_at,EZH1,2145,EZH1,2145
203358_s_at,EZH2,2146,EZH2,2146
208621_s_at,EZR,7430,EZR,7430
208622_s_at,EZR,7430,EZR,7430
208623_s_at,EZR,7430,EZR,7430
217230_at,EZR,7430,EZR,7430
217234_s_at,EZR,7430,EZR,7430
205620_at,F10,2159,F10,2159
206610_s_at,F11,2160,F11,2160
221664_s_at,F11R,50848,F11R,50848
222354_at,F11R,50848,F11R,50848
205774_at,F12,2161,F12,2161
215961_at,F12,2161,F12,2161
203305_at,F13A1,2162,F13A1,2162
207810_at,F13B,2165,F13B,2165
205754_at,F2,2147,F2,2147
203989_x_at,F2R,2149,F2R,2149
206429_at,F2RL1,2150,F2RL1,2150
213506_at,F2RL1,2150,F2RL1,2150
206795_at,F2RL2,2151,F2RL2,2151
207221_at,F2RL3,9002,F2RL3,9002
204363_at,F3,2152,F3,2152
204713_s_at,F5,2153,F5,2153
204714_s_at,F5,2153,F5,2153
207300_s_at,F7,2155,F7,2155
205756_s_at,F8,2157,F8,2157
203274_at,F8A3///F8A2///F8A1,474384///474383///8263,F8A3///F8A2///F8A1,474384///474383///8263
207218_at,F9,2158,F9,2158
219429_at,FA2H,79152,FA2H,79152
204231_s_at,FAAH,2166,FAAH,2166
221800_s_at,FAAP100,80233,FAAP100,80233
214816_x_at,FAAP24,91442,FAAP24,91442
205892_s_at,FABP1,2168,FABP1,2168
207475_at,FABP2,2169,FABP2,2169
205738_s_at,FABP3,2170,FABP3,2170
214285_at,FABP3,2170,FABP3,2170
216569_at,FABP3P2,56677,FABP3P2,56677
203980_at,FABP4,2167,FABP4,2167
202345_s_at,FABP5,2171,FABP5,2171
210445_at,FABP6,2172,FABP6,2172
205029_s_at,FABP7,2173,FABP7,2173
205030_at,FABP7,2173,FABP7,2173
216192_at,FABP7,2173,FABP7,2173
202535_at,FADD,8772,FADD,8772
202218_s_at,FADS2,9415,FADS2,9415
204257_at,FADS3,3995,FADS3,3995
216080_s_at,FADS3,3995,FADS3,3995
218080_x_at,FAF1,11124,FAF1,11124
212106_at,FAF2,23197,FAF2,23197
212108_at,FAF2,23197,FAF2,23197
202862_at,FAH,2184,FAH,2184
218504_at,FAHD2A,51011,FAHD2A,51011
222056_s_at,FAHD2A,51011,FAHD2A,51011
222055_at,FAHD2CP///FAHD2B///FAHD2A,729234///151313///51011,FAHD2CP///FAHD2B///FAHD2A,729234///151313///51011
220643_s_at,FAIM,55179,FAIM,55179
203618_at,FAIM2,23017,FAIM2,23017
203619_s_at,FAIM2,23017,FAIM2,23017
212400_at,FAM102A,399665,FAM102A,399665
214947_at,FAM105A,54491,FAM105A,54491
219694_at,FAM105A,54491,FAM105A,54491
220575_at,FAM106A,80039,FAM106A,80039
207547_s_at,FAM107A,11170,FAM107A,11170
209074_s_at,FAM107A,11170,FAM107A,11170
221959_at,FAM110B,90362,FAM110B,90362
220430_at,FAM110D,79927,FAM110D,79927
218248_at,FAM111A,63901,FAM111A,63901
213455_at,FAM114A1,92689,FAM114A1,92689
218588_s_at,FAM114A2,10827,FAM114A2,10827
221249_s_at,FAM117A,81558,FAM117A,81558
